x,y,z
-1994,14522,938
-2779,16018,-39
-3057,17202,-391
-3279,18459,280
-3575,18632,721
-2817,17043,1271
-56,15767,2929
-98,14999,3615
-900,13714,4146
354,12870,5202
3713,12490,6746
6680,11681,5948
10051,11061,4426
14631,10473,3072
20560,8567,1959
24371,6096,1422
23810,4632,1423
24782,3643,-383
25117,3794,-933
20853,5333,-772
14837,8600,-1119
7678,12171,-560
561,15012,-1765
-2901,20034,-2395
-5113,25173,-3156
-8750,27744,-6087
-11870,27853,-7762
-14619,26982,-6592
-17852,24961,-3863
-20459,21723,-521
-24191,21154,-1923
-27283,20846,-648
-27592,19853,1845
-25676,17644,2714
-20929,16653,4058
-17517,15393,3560
-14031,14035,2474
-9574,13802,2782
-5803,12808,2512
-2607,10755,3297
-828,8849,4054
2137,8261,3275
9070,7968,2621
16135,7481,1532
21338,6221,226
25606,4448,-632
28441,2609,-1524
31516,1559,-1045
32767,1289,-332
32333,2039,-167
29617,3390,-658
25416,5616,-1615
19916,8003,-2478
12805,9954,-3489
3486,13211,-4739
-7159,19549,-5388
-14776,28183,-6443
-22649,32190,-10994
-23988,32767,-9105
-21763,31954,-7356
-22215,30161,-7468
-22999,27854,-7351
-22760,24567,-3822
-21013,21405,1702
-18601,16808,6288
-14226,7411,16724
-13739,10407,3269
-7640,12871,8984
-5043,10445,6869
-403,10076,4059
3702,10477,3325
8627,10947,2145
14229,10586,138
21891,11184,-2075
25989,8781,-2273
29654,5470,-932
31701,3196,340
31871,2029,1366
29892,1079,1709
27231,1108,1654
23675,2813,1510
19098,5155,205
13330,6897,-1814
5464,9594,-3083
-830,13921,-5229
-8251,19316,-6935
-15295,23304,-6827
-21136,26207,-7879
-26179,27565,-8486
-29486,28316,-8144
-32483,27888,-6803
-32768,26041,-1971
-31588,23338,1487
-27123,20186,1015
-21624,17385,1289
-17873,14438,2716
-13467,11842,3724
-7652,10512,4868
-2244,9866,5494
2154,9340,4910
6937,8774,4482
12575,6814,3640
18534,3935,2117
24473,2671,899
29082,1784,519
31338,104,-1019
32767,-111,-820
32767,58,-320
32497,855,-1278
29178,3190,-2550
23359,5742,-4008
16915,8134,-5472
9565,11249,-7087
580,16031,-9195
-9127,21340,-9845
-17348,25243,-8774
-24219,27908,-7643
-29847,29176,-5375
-32626,29053,-1622
-32768,28391,1433
-30886,26595,2904
-27226,23476,3175
-22680,20569,2926
-18323,18104,2999
-14371,15778,3364
-10189,13489,4283
-5018,11472,5069
345,9964,5046
4543,8999,4315
9525,7206,3251
14844,4638,1547
19205,2504,-963
24473,1550,-3084
30215,1493,-4771
32767,1696,-5945
32767,1958,-6208
32712,2804,-5891
32095,4006,-5449
26010,5158,-5791
17839,7455,-6566
9321,11039,-7965
-852,15726,-9314
-11494,21271,-11535
-19680,25971,-11632
-25535,28633,-9397
-30925,28778,-6162
-32768,27150,-1314
-32768,24968,3247
-32062,22585,5148
-27844,20018,5322
-21865,17585,4629
-16938,15654,4228
-12539,13723,4775
-7813,11598,5671
-2845,9410,6321
1490,8214,6383
5121,6937,5664
9633,4679,4160
14306,2514,2181
19052,681,570
24825,-164,-1114
30990,-161,-3212
32767,-125,-4569
32767,630,-4589
32719,2711,-4243
31723,4719,-4993
24770,6177,-7581
14868,9342,-9143
4606,13722,-10578
-6556,19444,-12373
-17458,25602,-13757
-24549,29729,-12408
-29218,31140,-9249
-32369,30432,-4733
-32768,28809,-801
-31760,26534,1992
-29081,23615,3604
-24726,20765,3935
-19689,18125,3931
-14954,15713,4325
-10307,13430,4949
-5243,10970,5728
-211,9291,5734
3851,8573,5007
8636,7139,4157
13809,4002,2534
18946,404,909
25200,-2166,-1
31280,-3876,-1269
32767,-4231,-2940
32761,-2573,-4261
32725,239,-5539
32690,2898,-6960
27979,4382,-7894
17532,6067,-8648
7640,9355,-9370
-2912,13744,-10496
-15072,19299,-12080
-24485,24506,-11610
-29796,27835,-8974
-32768,28225,-4223
-32768,27209,342
-32718,26156,3595
-32671,24636,5045
-30197,22495,4729
-24680,19867,3636
-19115,17607,3183
-14419,15390,3328
-9707,12747,3951
-3545,9954,4646
2372,8092,5001
6473,7639,5080
10876,5992,4821
16083,3486,3844
21091,1682,2347
26168,870,413
31219,978,-1992
32767,1747,-3855
32767,2698,-5180
32726,3676,-6048
31467,4254,-6379
25806,5225,-6460
19286,6908,-5745
11619,9039,-6371
2485,12486,-7057
-5758,16256,-7394
-13103,20452,-8537
-20036,23871,-8958
-26252,25931,-7543
-31490,26878,-4480
-32768,26839,-895
-32763,25871,2459
-32732,24578,4411
-32768,22708,4232
-30305,20457,2915
-23788,18007,2175
-18185,15611,2114
-13247,13145,2484
-6970,10695,2931
-456,8814,3072
4147,8210,3139
7909,8079,2654
12065,6813,1358
16219,5747,-960
20708,4991,-3595
25360,4330,-5750
30770,4194,-6607
32767,3262,-6359
32767,2058,-5808
32715,2195,-4305
32120,2832,-3094
26153,3852,-3578
18248,5928,-4448
11310,8669,-5233
3891,11570,-6131
-4462,15043,-6743
-11950,18787,-7698
-18116,21311,-7534
-24507,23490,-6128
-31523,24868,-3864
-32768,25697,-643
-32720,26452,1109
-32728,25757,1060
-32768,23321,-1465
-30845,19309,-2559
-23191,14735,-377
-15429,12252,1809
-9298,10555,2842
-3371,9438,3193
1828,9015,3720
5639,7188,3327
9759,7161,2648
15303,6772,3393
19333,5258,2684
23272,4814,2351
26333,5426,1954
29145,5526,527
31401,5075,-137
32767,5244,258
32004,5355,1671
25894,3633,1028
19687,5152,-482
15322,8719,-343
9643,11319,-2649
-732,13904,-5850
-12019,17937,-8823
-21513,21486,-9664
-28510,22905,-8203
-32768,22838,-4745
-32768,23437,625
-32704,22903,3224
-32761,20493,2654
-32191,19383,3643
-26315,17621,3273
-19273,15589,2025
-13900,14665,1646
-8717,13520,1438
-2771,12075,1766
4306,10716,1948
10465,9250,1023
15596,7123,910
20891,5123,1632
25804,4441,1794
29543,4593,1421
32044,4961,817
32616,5429,729
30738,5958,506
26904,7228,-275
21988,8470,-1357
16376,9364,-1780
10230,11170,-2623
2102,13295,-4443
-7226,16063,-6098
-15562,19011,-7375
-22934,20934,-6729
-29542,22244,-4551
-32768,22977,-1363
-32768,22968,1106
-32697,21709,1568
-32707,20098,2099
-28855,18024,2439
-21401,15764,1960
-15784,14195,2237
-10806,12900,2149
-6375,11922,1725
-2480,11079,2005
1635,10515,2259
5349,9798,1778
9438,8188,2126
15386,6078,2796
22465,4591,2821
29168,3953,2381
32767,4118,1703
32767,4148,1097
32692,4187,427
32737,4320,383
31003,4480,1154
25898,3791,1240
21251,4123,761
17173,6107,220
10849,7882,-2129
3372,10234,-4800
-4845,13592,-7647
-12821,16953,-9357
-19830,19794,-9689
-27009,21417,-8975
-32768,21848,-6316
-32768,21711,-1800
-32665,21627,2716
-32763,21709,3970
-32764,20511,1836
-29762,19288,467
-23714,18188,221
-19692,16677,-97
-15917,15765,-301
-12528,14227,-184
-9105,12375,258
-4714,11289,980
24,10644,1322
4368,10290,1272
8552,8999,995
13154,7335,838
18342,5975,487
23666,4128,-231
29869,3936,-1016
32767,4278,241
32767,3600,404
32698,3522,791
32767,3080,1179
31863,2403,1353
26779,2214,1388
21879,2958,1421
17808,4287,714
13264,5797,-428
7346,7249,-2473
-605,9268,-5298
-9686,12915,-8382
-19330,16719,-10589
-29361,20059,-10613
-32768,22354,-7921
-32768,23995,-1048
-32679,24043,1393
-32768,23134,530
-32768,22046,496
-31532,19088,-176
-25880,16689,-579
-20771,16291,90
-17671,15276,-18
-14849,13463,-234
-10998,11561,164
-6546,10129,990
-2325,8927,1809
1679,7918,2315
5836,6534,2501
10133,4536,2416
15341,3436,1437
22648,3711,-16
29762,4169,-1182
32767,4307,-1861
32767,4155,-2194
32702,4234,-1587
32767,3929,-443
32767,2927,554
31117,1972,844
26083,2108,436
22064,3658,-348
17860,5078,-1542
13785,6835,-2435
9611,8233,-3471
5037,9793,-4889
735,12698,-6213
-5131,15451,-7841
-12750,17699,-9181
-20648,19985,-9296
-29196,21746,-8292
-32768,22366,-5896
-32768,22426,-1872
-32679,22445,2191
-32768,22024,3600
-32768,20290,2484
-32622,17603,493
-28803,16060,-265
-22911,14877,349
-18476,13050,407
-13804,11811,647
-8404,10852,1547
-2691,9817,2057
1639,9208,2289
4035,8479,2621
5820,7378,2224
8477,6901,782
12634,7111,-504
18104,6699,-1664
24653,5654,-2705
31502,4967,-3133
32767,4649,-2212
32725,3543,-1156
32727,2935,460
32767,2708,2046
32767,2013,2569
31112,1866,2499
25111,2476,2284
20023,3728,1509
15656,5378,-339
11695,7142,-2011
7381,8290,-3739
2722,9556,-5077
-1952,10812,-5687
-6919,11798,-5840
-11911,13011,-5047
-17251,14602,-4685
-24155,16589,-4884
-32226,17772,-4269
-32768,19351,-2648
-32661,21063,-544
-32740,22230,1651
-32768,22318,1006
-32767,20018,-2074
-31181,18089,-1327
-25295,16022,-623
-19957,14519,231
-15790,13375,794
-11903,12294,959
-7691,11466,1370
-3813,10646,1870
-720,9911,2331
2014,9512,2026
4451,8875,1225
7809,8210,-38
12982,7589,-1355
18641,7109,-2247
24071,6246,-2668
29597,5704,-2472
32767,5305,-2097
32767,4649,-1123
32699,3717,573
32767,2077,1964
32767,704,3510
32516,-145,4306
29212,-195,4236
24472,899,3635
20477,2345,2404
16538,3516,1163
12947,4869,-51
9294,6280,-1282
5108,7710,-2742
-345,9399,-4786
-8204,11679,-6885
-16430,13960,-7774
-23108,15839,-6753
-29367,17422,-4730
-32768,19274,-3273
-32768,20512,-1456
-32692,21385,1193
-32768,21794,2113
-32768,21722,979
-32766,20454,-138
-31761,18553,-723
-26783,16877,-757
-21785,15666,-440
-17521,14195,-18
-13352,12453,509
-8658,11264,1107
-3377,10566,2197
384,9907,2564
2527,9773,2368
4355,10076,863
7169,10837,-956
10980,10887,-3024
15077,9816,-4242
19971,8815,-3882
24265,6989,-3695
29280,4950,-2619
32767,3493,-478
32767,2159,2047
32694,938,3861
32767,457,4859
32767,-329,5354
32036,-825,5386
27539,-477,5031
22475,311,4084
18577,1574,2509
15676,3306,402
12943,5011,-1218
9676,5996,-2925
5206,6757,-4215
-1154,7742,-5615
-9025,9455,-7234
-18526,11969,-8612
-28705,15231,-9195
-32768,18882,-7832
-32768,21704,-4742
-32668,24270,-279
-32768,25357,-1484
-32768,24532,-3494
-32766,23235,-2822
-32205,20345,-2932
-28259,18386,-1859
-23589,16699,-1055
-19538,15134,-1165
-15211,13474,-1240
-10252,12024,-607
-5276,10816,194
-1079,9639,742
2900,8404,1434
7473,6602,1513
12341,4353,917
17620,3471,547
23950,3294,-532
30647,3648,-880
32767,3601,850
32767,2220,1520
32711,1942,3142
32767,1173,5064
32767,-161,6355
31761,-766,6843
27449,-218,6295
23272,1492,4744
19600,3239,3112
16194,5101,1752
12092,6953,268
6415,8590,-1951
-455,10911,-4492
-8391,13951,-6950
-15894,17262,-7892
-22466,20029,-7197
-28555,21932,-5294
-32768,23324,-3200
-32768,24296,-884
-32696,24581,1500
-32764,23910,2413
-32258,22402,1713
-27577,20326,1167
-22145,18607,1428
-18067,16857,1695
-13822,15360,1992
-9156,13875,2691
-4359,12294,3333
53,10908,3994
3976,9433,4298
7932,8190,3892
11997,7345,2910
16689,6838,2048
21797,6023,1778
26259,4183,874
30160,3510,844
32767,3955,2149
32767,3294,3020
32650,2338,3548
30882,2022,4270
26329,2365,4031
22204,3274,3008
18898,5237,2211
14870,7354,1046
9613,8996,-993
3724,11033,-2937
-4055,14012,-5431
-13423,16852,-7390
-22526,19747,-8162
-30767,21875,-6441
-32768,22444,-2275
-32754,22388,2315
-32711,22097,5676
-32768,20971,6229
-31131,19332,4547
-25205,18134,3299
-20681,17276,2824
-17273,16475,2319
-13688,15386,2007
-9608,13723,2267
-4442,11303,3284
839,9153,4479
5481,7211,4757
10494,5125,4581
16113,3421,4553
21458,2772,4165
26201,3063,3278
30751,3419,2605
32767,3458,1644
32767,3537,955
32722,4016,676
32413,4416,762
28460,4070,1020
23232,3837,1031
19591,5224,854
15761,7394,-591
10531,9543,-2523
3730,11688,-4633
-5722,14062,-7076
-16980,17276,-9375
-28816,20186,-9568
-32768,22475,-5581
-32768,23546,765
-32666,23807,5798
-32768,23004,6948
-32486,21035,5201
-27790,18756,3749
-21965,17519,3508
-18515,16767,3619
-15713,15555,3096
-12572,14185,2506
-8611,12297,2528
-3784,10289,3317
1072,8325,3394
5739,6487,2927
11252,5372,2373
17395,4377,1438
24361,3735,898
30565,3675,308
32767,3896,-380
32767,3797,-327
32715,3217,724
32737,2291,1928
30469,2069,2852
24991,1895,2765
21141,3059,2935
17959,5208,2562
13338,7176,864
7221,9262,-901
-611,12344,-3295
-10362,15894,-5745
-20471,18911,-6677
-29698,21176,-5222
-32768,22355,-1990
-32768,23289,1332
-32689,23489,4030
-32768,22565,4971
-30171,21005,4208
-24457,19160,3374
-20713,17768,2727
-17206,17272,2411
-13410,15985,1605
-9518,14105,1259
-4856,12239,1843
368,10555,2768
5196,9192,3054
10455,7665,2701
16524,5987,1843
21917,4664,1018
27213,4258,682
32033,4205,723
32767,4174,1169
32733,4147,1622
32669,4195,2024
29891,3986,2046
24546,4199,1883
20054,5149,1437
15637,6417,415
10565,8366,-684
4541,10932,-2136
-3315,13713,-4016
-12325,16876,-5687
-20917,19771,-6165
-28853,21924,-4916
-32768,23385,-2418
-32768,23952,1010
-32682,23640,3963
-32768,21924,5119
-31058,19699,4646
-25319,17677,4058
-20382,16236,3871
-16193,15037,3486
-11922,13839,2763
-7463,12432,2820
-2179,10622,3721
3305,8896,4488
7732,7008,4271
12458,5280,4399
17618,3968,4128
22749,3135,3128
27793,3363,2053
32171,4195,927
32767,4586,260
32731,4550,-58
32739,4653,-313
30764,4558,-761
25783,4579,-983
22018,5328,-794
18745,6738,-873
14853,8349,-1660
9849,9957,-3113
3327,11729,-5067
-5538,13704,-7046
-16064,15868,-7906
-27130,17694,-7097
-32768,19828,-4132
-32768,22234,-121
-32645,23378,4116
-32768,22704,5587
-32745,20784,4148
-29718,19102,3135
-24065,17409,2860
-20245,16433,2931
-16505,15701,3293
-12458,14136,3007
-7824,12420,2626
-2644,10771,3418
2083,9270,4029
6075,8277,3714
10214,7277,3350
15397,5798,3148
20574,4449,2390
25282,4180,1873
29517,4351,1279
32608,4627,1266
32767,5232,694
32716,6250,-197
30823,6805,-604
25208,6428,-573
20487,6736,238
16567,7136,802
12036,8420,-63
6903,10213,-1282
1259,12329,-2256
-5826,14701,-3566
-13739,16912,-4538
-21035,19913,-4475
-28524,22565,-3803
-32768,24000,-2116
-32768,23721,707
-32677,23209,3125
-32682,21292,4115
-29100,18947,3090
-22643,17341,2798
-18185,16155,3180
-14182,14871,3323
-10213,13709,2736
-6596,13439,2836
-3145,12622,3277
728,11513,3069
4163,10484,2346
7811,9169,2071
12378,7304,2014
17520,5872,1535
22903,5269,1304
28018,4971,1205
32496,5277,891
32767,5960,604
32709,5268,733
32551,4635,906
29109,4572,1568
23650,4088,1708
19740,4492,1994
15835,5639,1946
11080,6901,848
5852,8635,-701
-422,10886,-2531
-8138,13262,-4580
-16084,15768,-5389
-24207,18093,-5173
-31958,20355,-4232
-32768,22357,-1778
-32686,22919,878
-32736,22439,2303
-31783,21103,2323
-26508,19614,1788
-21401,18455,1615
-18075,17313,1699
-14483,16458,1471
-10764,15343,1371
-7177,13696,2042
-2876,12338,3110
1792,11030,3597
5312,9408,3472
9201,7650,3389
14167,6467,2914
19771,6533,2296
24771,6566,1445
28047,6727,833
29962,6809,670
30023,6621,759
28296,6761,950
25029,7006,1329
21099,6772,1532
17770,6968,1607
13908,8623,989
8745,11098,-942
758,13406,-3463
-9187,16088,-5849
-18963,19095,-7047
-28057,21497,-6160
-32768,22822,-3768
-32768,23290,-419
-32668,23260,2299
-32762,21681,3322
-30151,19359,2971
-23643,17415,2343
-18406,16251,2415
-14413,15377,2685
-10633,14339,2519
-6833,12729,2610
-2411,10947,3113
1592,9830,3174
5223,9075,2701
9686,7890,1827
15008,6436,1353
20923,5290,1174
26980,4530,1112
31879,4854,993
32767,5763,694
32745,5820,508
32677,5713,1069
29924,5985,713
24379,6475,83
20195,7208,-93
15820,8394,-661
9907,9950,-2064
2874,11883,-3469
-5240,14731,-5061
-13731,17970,-6528
-22198,20338,-6694
-30208,21249,-4601
-32768,22196,-1224
-32768,22467,2287
-32702,21662,4376
-32267,20471,4937
-27569,18811,4303
-22072,17070,3733
-18164,15727,3701
-14025,14897,3546
-9626,13616,3089
-5765,11763,3258
-1846,10514,4182
3228,9688,4335
9440,7540,3210
15766,5042,2784
21587,3892,2897
27453,3522,2984
32236,3255,3349
32767,2867,3105
32725,3350,2513
31888,4437,1398
28029,5170,322
23818,5647,537
19971,6248,410
15464,7899,-768
9655,9910,-2399
1591,11947,-4619
-8813,14475,-7058
-19305,17592,-8757
-28900,20836,-8632
-32768,22729,-5962
-32768,24239,-1552
-32674,25020,1769
-32768,23531,2190
-31806,20934,1600
-26603,18764,1582
-21953,17233,1786
-18599,16326,1499
-15566,15399,647
-12362,14038,298
-8396,12306,338
-3339,10798,840
1976,9350,1690
7386,7755,1977
12736,5387,1599
18529,2716,2039
25677,872,3185
32176,-94,4759
32767,-457,5605
32696,7,6547
32742,167,6695
32678,1066,4561
29678,3398,1665
24416,5450,-304
19559,6680,-1784
14140,7859,-2567
8969,9423,-2571
3739,11319,-3050
-2929,13231,-3975
-11311,15199,-4537
-20725,17321,-4262
-30498,20085,-3466
-32768,22958,-1127
-32737,24621,1169
-32701,23386,2743
-32686,21866,4351
-29849,19584,5158
-25046,17161,5311
-21619,16396,5640
-18332,16001,4684
-15050,15554,3082
-11982,14426,2423
-7947,12343,2554
-2175,10074,3180
4452,8192,3712
10146,6424,3485
14905,4769,2873
19503,3490,2622
23540,3171,2000
28360,3551,1956
32767,3713,2191
31755,3601,4061
30256,3548,2042
30607,3465,1926
29692,3930,2193
24881,5313,1250
19141,6401,101
14257,8265,-1239
8483,11051,-2664
1946,13720,-3800
-4434,15094,-3345
-11087,16342,-2304
-18261,18724,-917
-25419,20598,1189
-30615,21719,2877
-32768,22146,3435
-32768,21735,3805
-31481,20875,4452
-26652,20405,4642
-22334,19718,2833
-18657,19314,1940
-14676,18611,1827
-9711,16660,1514
-3147,15095,2216
3404,13282,3369
8516,11548,3772
12382,10204,3178
15223,9525,1918
18245,9817,949
20855,9852,-95
22089,9180,-1321
22530,8832,-1621
22326,9258,-529
20833,8763,826
17895,8437,1487
15120,8685,2003
12255,9327,2354
8832,10427,2073
4514,11586,1294
-280,13360,450
-5353,15784,-491
-11461,18379,-1691
-18875,20627,-2419
-25891,22042,-2388
-30727,22537,-384
-32389,22162,2233
-30707,20638,3777
-26079,18216,3745
-20673,16747,3920
-16577,15909,4053
-13410,14995,4042
-10377,13776,3689
-6915,12708,3467
-2879,11731,3224
1578,10774,3224
6139,9801,3328
10923,8871,2561
16929,8329,2053
23229,7200,1376
27941,6006,1051
31210,5896,2111
31615,6048,2950
30590,5690,3637
28521,5755,3120
24661,6410,2383
20302,8145,1832
15579,10328,132
10189,12381,-1883
4223,13812,-3389
-2048,15424,-4359
-8244,17597,-4704
-13757,19395,-3990
-19120,20364,-2604
-24333,20564,-232
-28582,20604,2322
-30854,20810,4145
-32079,20633,2598
-31029,20460,1414
-26921,19574,1635
-20991,18041,2247
-17282,16105,2077
-13818,14994,2423
-9084,13983,2508
-4207,12948,2391
-20,11886,2407
3638,11096,2407
7380,10307,2487
12064,9123,2519
17286,8039,2746
21339,6287,2684
24177,5356,2818
26769,5675,3693
27795,5673,3836
27563,5539,3862
26504,5607,3971
23417,5927,3635
20297,6772,2714
17793,8655,1637
14205,11010,-240
9440,13564,-3154
2813,14690,-5425
-5031,15498,-5844
-12816,16660,-5461
-20317,18142,-4187
-27390,19493,-2454
-32547,21115,879
-32768,21470,3923
-32704,19854,3858
-31915,18523,3909
-26289,17375,5033
-20479,16192,5021
-17183,15551,4719
-15193,15338,4177
-13288,14402,3269
-9423,13009,2897
-3596,11673,3006
2247,10158,3781
7717,8839,4824
12655,8022,4979
16932,7455,4243
20510,7106,2967
23443,7169,1447
25777,7426,329
26908,7857,-670
26398,7641,-878
25519,7674,304
23842,7478,1429
21270,7621,2181
17750,8769,2584
12493,10501,1407
6261,12173,-497
-915,14296,-2100
-8724,17376,-3974
-16444,19804,-5053
-23589,21155,-4334
-30181,21722,-1819
-32768,21542,1433
-32768,21158,3493
-31071,20432,3197
-26033,19870,2335
-20505,18831,2096
-16621,17641,1835
-13663,16790,1777
-10742,15602,1741
-7507,13733,1610
-2891,11867,2374
3008,10486,3542
8996,8868,4046
14469,7262,3624
19214,7061,2860
23185,7808,1398
26493,7633,66
28847,7044,-279
29532,7103,307
28475,6860,1270
25463,6329,2161
21779,5901,2166
18561,6110,2374
15163,7648,1724
11015,10217,24
4987,12116,-1638
-2198,14398,-3337
-10227,17207,-4981
-18525,19452,-5511
-26644,20724,-4095
-32674,21320,-887
-32768,21638,3241
-32683,21027,5637
-32300,19576,5445
-28058,18537,4821
-22387,17823,4130
-18577,16907,3259
-15760,16650,2618
-13051,15969,1959
-10139,14233,1740
-6146,12346,2114
-792,10370,2894
5365,8611,3741
11188,7093,4042
16378,5544,4106
21470,4437,3933
25783,4068,3370
28689,3970,2448
30581,3651,1555
31741,4338,1911
31467,4013,1884
29253,4330,1297
25391,5027,1255
21421,5746,1077
18047,6902,1005
14124,8789,305
8685,11252,-1639
1455,14031,-4150
-7823,16501,-6210
-17147,18792,-7129
-25533,20768,-5606
-32215,21789,-1495
-32768,21756,3255
-32693,21844,5802
-32744,20978,5767
-31151,19679,4775
-25549,19131,4064
-20857,18044,3302
-17313,16677,2958
-13723,15286,2553
-10080,13540,2445
-5921,11764,2798
-1021,10624,3152
3834,9349,3086
8528,7715,3160
13924,6293,3431
19367,4785,2864
23499,3242,2277
27487,2803,2196
31835,3282,2918
32767,3273,3209
32691,3020,2559
30584,3184,2098
25752,3976,1711
21765,4832,1420
18288,6166,876
13616,8236,-55
8064,10732,-1333
1222,13438,-2988
-6990,16827,-4677
-15802,20062,-6134
-24810,21911,-6109
-32355,23288,-3627
-32768,23287,855
-32673,22176,3580
-32745,21237,4797
-32164,19714,5199
-26434,17695,5600
-20191,15318,4557
-15929,14316,4186
-11688,13950,3392
-7321,12853,2471
-3047,11197,2322
1636,9821,2495
7012,8613,2911
12481,7317,2778
17901,5106,2510
23247,3460,3063
28210,2733,3823
31537,2504,4455
32767,2704,4917
32584,2928,4147
30765,4328,2988
27096,6343,1576
22049,7938,614
17164,9698,3
11784,11532,-1273
4819,13855,-3392
-3797,16194,-5752
-12704,19370,-7495
-20665,21679,-7238
-27913,22168,-4292
-32768,22324,50
-32768,22306,3659
-32689,20908,4860
-31065,18985,4896
-24243,18078,4690
-18375,17370,4098
-14740,16610,3603
-11302,15698,2698
-7710,14503,2080
-4077,13455,2413
-204,12229,3168
4353,10571,3510
8674,8472,2785
13005,7101,2767
17736,6124,3002
22342,5160,3005
26605,4150,3380
29474,3542,3974
31153,3762,4588
31610,4361,4108
29296,5141,2180
24895,5856,920
20954,7334,245
16653,8631,-541
12229,10374,-1800
6798,12257,-3508
-847,14164,-4741
-10070,15683,-5354
-19427,17541,-5382
-28083,19745,-4684
-32768,21993,-1889
-32768,22707,1170
-32672,21576,2571
-32768,20298,3691
-31815,19333,4813
-26342,17855,3732
-21289,16572,2914
-17204,16291,2389
-12499,15314,1524
-7381,13418,1578
-1709,11447,2471
4227,9695,3573
9731,8302,3974
14900,7086,3834
19459,5820,3101
23398,4979,2806
26820,4508,2732
29141,4132,3180
30891,4725,3024
30728,5978,1351
28736,6645,331
25508,6410,-300
22221,6313,152
19159,7237,699
15592,8752,416
10859,10638,-727
3923,12593,-2808
-5391,14973,-5081
-16134,17840,-7387
-27095,20759,-8144
-32768,23229,-5854
-32768,24504,-938
-32645,23275,3129
-32768,21671,4691
-32327,19549,5443
-26798,16941,4643
-19839,15594,4042
-15057,15205,3545
-10268,14343,2536
-5480,12786,2077
-844,10914,2507
3511,9215,3010
7400,7925,3155
13125,5637,3464
19649,2725,4521
25811,1434,5904
31026,1834,6152
32767,2462,5790
32767,2556,5051
32646,2816,3840
30747,3265,2640
26965,4003,1766
23313,5513,882
19381,7346,-193
14413,9136,-1343
8048,11026,-3063
771,14026,-4974
-7483,17432,-7084
-16539,20628,-8783
-25504,22311,-8116
-32768,22261,-5076
-32768,22756,-399
-32648,23689,3950
-32758,22488,5694
-32727,20032,5383
-28802,17174,4364
-21232,15191,3909
-16004,14082,3750
-11537,12535,2894
-7053,10395,2155
-4418,8058,1210
-343,6192,697
7388,4330,781
17167,2026,1661
31126,229,2901
32767,-458,5428
32608,-93,5665
32703,352,5215
32767,464,4510
31865,829,2857
29250,2023,1870
25363,3770,817
20901,6119,-342
16753,7959,-982
12392,10106,-1329
7215,12962,-2773
-116,15431,-5176
-8998,17777,-6324
-19579,19499,-6144
-30767,20548,-4509
-32768,22065,-655
-32696,23866,3147
-32704,23908,4087
-32768,21666,3945
-29223,19101,4624
-21547,16785,4119
-16227,15680,3904
-12189,14604,3241
-8132,12609,2129
-3673,10917,1715
1172,10172,1883
5340,8907,1818
11159,6770,1592
17152,5013,2336
22359,4301,2943
29126,4262,3163
32767,4069,3442
32767,3552,4589
32289,3232,3974
30048,3540,4043
26479,3223,4641
22484,3788,4414
18958,6091,2980
14490,8249,809
8719,10246,-433
1848,12000,-1500
-5092,14988,-2360
-12690,18150,-3459
