x,y,z
-11896,20299,-1514
-11142,19254,-1103
-10377,18112,-706
-9956,17289,-477
-10050,16810,-422
-10264,15957,-199
-9837,15031,294
-9644,13936,772
-9756,12715,1274
-9668,11890,1868
-9378,11125,1901
-8760,11111,1115
-8302,11521,623
-7814,11441,263
-7257,11164,173
-7135,10745,337
-7211,10290,522
-6840,9795,611
-6171,9327,307
-5345,9011,252
-4683,8869,84
-4047,8857,-112
-3156,8821,-234
-2104,8911,-302
-1386,9044,-7
-1123,9160,369
-1403,9006,763
-1504,8063,1117
-677,7627,1335
494,7600,1414
1471,7424,1398
2017,7387,1219
2583,7914,1155
3094,8471,851
3840,8998,653
4845,9319,581
5602,9507,605
5919,9283,901
5827,8921,1381
5646,8801,1661
5692,9367,1556
5739,10258,1264
5628,11205,814
5198,12322,139
4692,13280,-418
5158,13997,-940
6616,14664,-1168
7923,15501,-1102
8040,16439,-1017
7186,17000,-994
6247,17408,-1167
5825,17197,-1525
6550,16590,-1860
8291,16872,-2476
7977,16533,-2882
8707,17544,-2697
8458,18413,-3321
8391,19356,-3660
7926,20275,-4133
7103,21623,-4550
5699,22733,-4728
3711,23737,-4590
2234,24619,-4403
1136,25102,-4091
37,25510,-3876
-1584,25770,-3361
-3448,26733,-3082
-6230,27375,-2696
-8918,27504,-2072
-10756,27612,-1633
-12002,28099,-1694
-12311,28616,-2340
-11239,28810,-2912
-10602,28040,-2919
-10149,26820,-2488
-9522,25198,-1980
-9294,23803,-1537
-9542,22571,-1510
-9857,21021,-827
-9633,19530,143
-9389,18008,686
-9255,16613,1146
-9369,15526,1622
-9334,14673,1914
-9221,13942,2206
-9176,13413,2540
-9271,12933,2536
-9297,12262,2366
-8858,11918,1953
-8560,11419,1812
-8299,10665,1988
-8324,9981,2303
-8567,9641,2670
-8642,9455,2561
-8413,9432,2144
-8169,9508,1853
-7969,9339,1662
-7538,9095,1503
-6682,8961,1288
-5812,9210,925
-5548,9718,450
-5505,10030,217
-5238,10007,278
-4828,9520,535
-4176,9114,775
-3198,8991,1031
-2356,8849,1510
-1885,8451,2051
-1886,8245,2489
-2414,8220,2817
-2988,8183,2872
-2372,8346,2493
-672,8592,1985
1267,8769,1730
2991,8669,1647
4117,8404,1607
5390,8155,1342
6896,8321,1084
8059,8859,841
8776,9648,614
8123,10978,295
5940,12290,82
4594,13444,-142
4201,14112,-700
4293,14656,-1386
4538,14854,-1830
5255,14576,-2369
6731,14666,-2794
7903,14922,-2702
8745,15324,-2314
9130,15947,-2339
8379,16774,-2747
6842,17570,-3179
5623,17656,-3327
5004,17406,-3077
5872,18133,-2786
6836,18393,-3008
6997,18200,-2301
7943,18816,-1936
8596,19688,-2285
7934,20571,-2582
6779,21287,-3091
5252,21613,-3712
3925,21782,-4316
3665,22304,-4584
3868,22032,-4536
4378,21282,-4065
5155,21729,-3708
3560,21933,-3636
1674,22199,-3311
-182,23031,-3591
-2181,24436,-3861
-4915,25779,-4228
-7145,26330,-4279
-8747,25904,-4057
-9690,24945,-3108
-9903,23836,-2464
-9515,23354,-1760
-9400,23236,-937
-10215,22859,-337
-11260,22616,-103
-12047,22581,51
-12861,22527,-312
-13228,22235,-414
-13514,21841,-544
-13654,21228,-1356
-12559,20207,-1394
-10969,19016,-1265
-9820,17671,-737
-9013,16338,44
-8947,14967,860
-9092,13762,1278
-9036,12968,1527
-9128,12307,1599
-9568,11822,1771
-10030,11574,1894
-10635,11474,1484
-11135,11394,1101
-10565,11007,1477
-9768,10393,1695
-9097,9744,2034
-8819,9184,2464
-8745,8751,2696
-8464,8234,2542
-7701,7943,2091
-6672,8274,1481
-5698,8759,982
-5066,9021,668
-4656,9081,680
-4023,8749,737
-3330,8249,1060
-2916,7748,990
-2388,7681,901
-1696,7666,931
-928,7722,1099
322,7880,1177
1824,7884,1486
3197,7627,1897
4019,7513,1991
4378,7664,1758
4910,8107,1328
5897,8723,733
7218,9566,270
8173,10413,-165
8343,11283,-401
7327,12306,-275
5360,13230,-32
3710,13740,435
3020,13973,901
3053,13874,1286
4010,13844,1390
5626,14453,1312
6718,15276,1011
6797,16184,539
6113,16737,175
5188,17077,-97
4423,17490,-577
4101,17279,-884
4784,16654,-512
5882,15973,-534
7413,15904,-825
9095,16473,-1004
9485,17483,-1239
7881,18774,-1439
4957,19938,-1648
2448,20821,-2170
683,21170,-2700
668,20854,-2569
2795,20168,-2163
4467,19405,-1430
5504,19175,-717
5682,19499,-187
4085,20234,-382
1530,21239,-942
-631,22081,-1385
-2094,23141,-1981
-3040,23644,-1676
-3618,23929,-1148
-4273,24567,-782
-6134,25452,-744
-8586,26312,-782
-10609,26597,-701
-11699,26598,-673
-12133,26159,-659
-12321,25586,-600
-11931,24660,-407
-11266,23609,-290
-11029,22350,5
-10806,21241,207
-10402,20368,273
-9858,19533,227
-9021,18516,401
-8219,17569,679
-8023,16611,890
-8098,15891,876
-7981,15457,381
-7330,15395,-258
-7268,14791,-70
-7443,14023,131
-7436,13427,249
-7082,12953,239
-6782,12629,155
-7030,12229,193
-7738,11770,126
-7873,11513,264
-7455,11140,160
-6755,10584,138
-5858,10168,313
-5258,10024,648
-5340,9829,1003
-5517,9516,1274
-5252,9147,1409
-4950,9212,1209
-4558,9415,955
-4207,9217,934
-3840,8724,1249
-3172,8092,1620
-2382,7479,1970
-1750,6958,2012
-1073,6779,1670
46,7086,1181
920,7505,789
1522,8151,572
2386,8806,313
3516,9244,315
4631,9669,256
5549,10275,484
5513,10794,644
4141,11644,523
2539,12455,301
1975,13295,219
2270,13844,101
3070,14026,14
4265,14330,-107
4990,14600,-364
5001,15357,-837
4041,16498,-1022
2818,17108,-1016
2619,17293,-1066
3766,16962,-946
5084,16286,-1047
6152,15707,-1223
7357,15638,-1248
8205,15756,-1195
8423,16447,-1289
7936,17316,-1350
7062,18122,-1395
6527,19192,-1664
6187,20314,-1948
5760,20773,-2086
5509,20890,-2181
5255,20678,-2202
5697,20438,-1822
5934,20281,-1645
5776,20356,-1615
5465,20915,-1699
4640,21417,-1939
3836,21764,-2410
3188,22122,-2526
2249,22199,-2321
913,22430,-2293
-694,22505,-2407
-2430,22494,-2356
-3932,22328,-2109
-4751,22491,-1744
-5623,22529,-1133
-6699,22651,-685
-7782,22822,-343
-9192,22648,107
-10794,22016,462
-12037,21228,705
-12757,20363,854
-12397,19449,946
-11216,18656,1069
-10167,18026,1075
-9381,17700,698
-8693,17467,416
-8330,17180,225
-8635,16827,-32
-9395,16387,-3
-9912,15748,50
-9853,14992,244
-9556,14378,444
-8856,13731,656
-7774,13205,851
-6679,12992,913
-6322,12777,1289
-6960,12652,1398
-7717,12445,1267
-8035,12153,1120
-7825,11728,1022
-7158,11171,1114
-6362,10770,1179
-5358,10355,1281
-4630,10096,1487
-4204,10149,1586
-4221,10291,1721
-4507,10379,1992
-4744,10122,2174
-4686,10025,1992
-4146,10053,1746
-3381,9739,1504
-2534,9458,1184
-1056,9380,869
742,9380,666
2334,9553,638
2935,9526,763
3264,9472,955
3697,9367,1170
4072,9236,1343
4143,9090,1410
3920,9048,1398
3866,9360,1270
4103,10341,1097
4302,11425,700
4463,12520,410
4410,13391,249
3641,14012,77
2637,14627,-395
1709,15320,-788
1117,15806,-1115
1707,15983,-1151
3474,15453,-920
5304,14695,-628
6485,14472,-345
7041,14720,-448
6797,15612,-1048
6016,16718,-1975
5144,17501,-2625
4883,17829,-2952
5876,17752,-2960
7160,17301,-2789
7779,17187,-2729
7816,17976,-2506
6076,19300,-2984
3352,19716,-3490
2262,19762,-3037
2430,19130,-2524
3673,18398,-2030
5042,18718,-1954
4756,19363,-2040
2897,19798,-2021
1010,20072,-1786
-448,20479,-1711
-991,20583,-1593
-879,20319,-1379
-838,19903,-1227
-1010,19902,-1214
-1556,20326,-1226
-2428,20717,-1314
-3258,20880,-1286
-4465,21092,-1047
-5976,21471,-924
-7302,21998,-1225
-7748,22337,-1480
-8181,22157,-2135
-8200,21508,-1591
-7757,20840,-1404
-7145,20015,-1437
-7041,19579,-1517
-7120,19319,-1655
-6924,19470,-2023
-6731,19379,-2399
-6628,18805,-2285
-6572,18193,-2348
-6537,17835,-2570
-6274,17356,-2518
-6092,16827,-2163
-5863,16387,-1926
-5996,16296,-1715
-6395,16617,-1799
-6639,16923,-1943
-6896,16874,-2160
-7183,16552,-2080
-7392,15815,-1673
-7369,14832,-1040
-7233,13858,-196
-6998,13076,701
-6639,12200,1281
-6231,11631,1638
-5775,11182,1936
-5646,10858,2165
-5728,10741,2266
-5648,10822,2231
-5211,10817,2078
-4483,10920,1958
-3848,11042,1830
-3309,10846,1646
-2876,10389,1761
-2522,9791,1729
-2004,9442,1524
-1220,9313,1283
-398,9336,953
216,9500,916
748,9873,888
1366,10224,963
1850,10444,993
2379,10509,946
2824,10277,576
3211,10283,335
3279,10561,0
3391,11314,-225
3365,11804,-149
3678,12222,-202
4248,12982,-147
4563,13434,-187
4458,13844,-291
4050,14472,-361
3612,14943,-502
3263,15629,-710
3159,16081,-936
3739,15911,-1130
5074,16026,-1462
6742,16328,-1865
8099,16634,-1889
8520,16753,-1563
8068,16860,-1261
7416,17048,-1096
6842,17201,-1132
6467,17136,-1331
6838,17165,-1546
7714,17861,-2164
7740,18816,-2897
7020,19304,-2552
5886,19567,-2610
4930,19640,-2722
3838,19655,-2822
2803,19624,-2748
2436,19280,-2443
2547,18922,-2167
2544,18968,-2072
1874,19266,-2189
866,19579,-2160
-30,20089,-1938
-1113,20721,-2030
-2105,21654,-2576
-3252,22609,-3060
-4696,22844,-3119
-6090,22952,-2957
-7231,23449,-2833
-8749,23834,-2934
-10091,24259,-3144
-10921,24484,-3147
-11054,23898,-2977
-10329,22830,-2568
-9421,21707,-2068
-8967,20750,-1784
-8955,20090,-1688
-8929,19336,-1616
-8373,18587,-1366
-8226,17713,-1339
-8242,16928,-1057
-8104,16375,-656
-7887,15764,-299
-7702,15089,150
-7949,14389,553
-8344,13818,762
-8564,13469,926
-8987,13155,993
-9284,12885,1005
-9147,12850,846
-8584,12703,588
-7593,12469,354
-6723,12104,348
-5755,11276,932
-4681,10354,1821
-4173,9567,2533
-4158,9219,2892
-4069,9379,2685
-3874,9642,2536
-4041,9544,2554
-3720,9413,2461
-2962,9385,2370
-2092,9131,2286
-1291,8809,2208
-222,9110,2022
429,9260,1878
1464,9329,1579
2681,9739,1137
3348,10178,835
3477,10239,967
3885,10094,1104
4252,10180,1076
4304,10436,1219
4707,11044,1083
5048,12102,756
5055,12997,542
4843,13635,564
4126,14122,587
3611,14665,336
3336,15016,300
3746,15234,405
4702,15308,248
5293,15376,153
5438,15774,-82
5157,15824,-281
5232,15754,-117
5747,15695,180
5851,15731,98
5287,16260,-139
4730,16766,-305
4979,17141,-337
5935,17667,-517
6751,18167,-586
7381,18372,-444
7424,18279,-261
6641,18148,-8
5548,18319,85
4694,18818,-148
4180,18851,-268
4410,18240,-79
5287,18164,95
5732,18436,183
5340,18698,578
4184,18675,922
2607,18745,1204
1354,19359,1378
470,20024,1194
-490,20574,944
-1154,20743,948
-1273,20871,1006
-1225,20985,1023
-1440,21008,823
-1973,21173,610
-2380,21645,232
-3008,22221,-79
-4288,23083,-279
-5663,23519,-430
-7054,23642,-278
-8350,23362,-207
-9342,22507,-24
-10003,21168,439
-10062,19699,878
-9548,19016,745
-8096,18732,324
-6667,17938,175
-6111,17032,483
-6165,16206,836
-6901,15342,1397
-7841,14549,2159
-8914,13790,2577
-9304,13829,2664
-9322,14130,2464
-9439,14609,2016
-9167,15069,1706
-8211,14997,1840
-7457,14217,2442
-7428,13058,3194
-7839,12147,3681
-8069,11474,3979
-8050,10715,3870
-7733,10770,3356
-6673,11568,2766
-5295,12362,2004
-4421,12982,1438
-3785,13281,1231
-3709,13207,1249
-4326,12962,1417
-5077,12461,1663
-4871,12087,1796
-4002,11952,2074
-2950,11412,2309
-1497,10873,2696
-812,10077,3521
-787,9391,3990
-1001,9204,3974
-1290,9163,3613
-656,9562,2788
43,10129,2218
747,10374,1776
2047,10023,1577
3547,10058,1636
4365,10049,1973
3929,9923,2391
2976,10002,2828
2304,10223,2924
1544,10562,2656
708,11231,2120
395,12188,1026
222,12959,-27
741,13556,-599
1551,14097,-737
2125,14655,-1453
2962,15814,-2107
3372,16548,-2481
3967,17267,-2807
4386,17614,-2423
4272,17191,-1951
4277,16988,-1467
3786,17698,-1042
3385,18546,-1518
5193,19308,-2496
6276,19537,-2259
6204,19117,-1551
6163,18235,-419
6649,16819,989
7446,15387,1710
8726,14838,1997
10003,15191,1592
10941,16403,891
11246,17371,586
10519,18393,388
8093,20007,80
5341,20796,208
3523,20345,1371
2748,18724,3171
3426,17195,4879
5199,16086,6449
5630,15412,7030
4539,16513,6481
2042,19307,4082
-598,22194,1109
-2284,24436,-1399
-2839,25578,-2914
-2570,25845,-3177
-2272,25278,-1906
-2954,24156,-256
-4682,23615,781
-6448,23519,890
-8047,23719,505
-9645,23873,189
-10973,23618,160
-11602,22625,254
-11280,21598,560
-10568,20409,896
-10017,19031,1208
-9483,17276,1840
-8575,15699,1972
-7646,14963,1835
-6867,14830,1618
-6694,15113,1442
-7233,15301,1453
-7536,15491,1508
-7672,15105,1516
-8257,14415,1110
-8908,14175,-12
-8327,14840,-1484
-8388,14945,-2279
-8830,14103,-1495
-8210,13365,-372
-7278,12271,447
-6374,11362,1384
-5670,10882,1998
-5671,10735,2170
-6167,11224,2052
-6014,11738,1537
-5370,11863,1039
-4737,11463,1010
-3988,10928,1009
-3298,10468,1059
-2591,10226,895
-2116,10186,447
-1921,10132,-120
-1597,10403,-464
-1846,10890,-537
-2519,10781,-505
-2284,10266,-298
-1441,9657,75
-508,8800,230
962,8189,1
3109,8492,-653
4380,9671,-1434
3777,11124,-2440
2963,12363,-3370
2729,13223,-3357
2323,12948,-2157
2101,12188,-378
1963,10965,1816
2000,9758,3610
2709,9432,4757
3795,9687,5904
4675,10756,6249
4923,11985,6245
4553,13094,6371
4033,14222,6621
3959,15536,6396
3736,16786,5878
3432,16877,5483
4927,16254,5118
7753,15859,4768
10297,16595,4380
10436,18311,3793
7542,19969,2949
4090,21475,1694
2097,22271,588
1689,21782,221
2709,19915,466
4981,18875,-47
7671,19887,-1234
8457,20498,-2034
8450,21308,-2432
6309,22143,-1875
2056,22698,-1385
-1605,22509,-850
-3922,21086,159
-5400,20218,649
-6563,20787,823
-6946,21403,209
-6142,23248,-2201
-5822,25945,-4407
-7088,27766,-5205
-10064,28094,-4944
-13440,26693,-3618
-15776,24617,-2771
-16567,23690,-2310
-16687,23328,-2330
-16203,23403,-3003
-14890,23580,-3587
-13622,23618,-3886
-12536,22900,-3647
-11861,21374,-3024
-11047,19657,-2314
-10392,18204,-2067
-9727,17473,-2724
-8382,16952,-3192
-7258,15859,-2712
-6864,14393,-2341
-6242,12981,-1603
-5940,10982,-475
-5149,9261,523
-3778,8006,908
-2260,7236,815
-734,7094,658
271,7048,823
572,6702,1128
697,6725,1312
803,6265,1675
900,5177,2208
566,4361,2851
-229,4409,2872
-107,5133,2447
424,5815,2384
814,6518,2148
2004,7735,1585
3632,8979,1381
4337,9696,1215
4323,10518,1436
3966,10911,2019
3749,10627,2695
2675,10323,3426
1219,10543,3725
507,11083,3533
740,11775,3393
1065,12440,3755
847,12544,4351
1286,12367,4512
2890,12324,4205
4819,12534,3934
6434,12284,3726
7384,12063,3359
7148,12709,2761
6536,13422,2155
7032,14048,1256
8301,15300,110
9626,16127,-933
10809,16260,-1723
11941,16520,-2354
12715,16565,-2549
12754,16064,-2276
12623,16239,-2171
11789,16975,-2141
10082,17935,-2237
8521,19477,-2628
7034,20934,-2764
5662,21592,-2676
4840,21936,-2351
4707,21458,-2026
5180,21506,-2163
5628,21830,-2347
5342,22121,-2324
4460,23148,-2224
2946,24231,-2639
1573,25260,-2928
-726,26270,-3305
-3884,26949,-3635
-6967,27241,-3687
-9646,26783,-3367
-11428,25873,-3119
-12298,25763,-3363
-11998,25425,-3401
-10875,24860,-3047
-10101,24384,-2748
-10090,23720,-2226
-10312,22878,-1821
-10727,21659,-1492
-11212,20270,-1183
-12015,18750,-1085
-12379,18121,-1303
-11436,17851,-1716
-9335,17430,-2084
-7433,16805,-1883
-6805,16058,-1405
-6809,14898,-885
-6929,13487,15
-7028,12125,910
-7215,11264,1562
-7970,11185,1688
-8692,11401,1315
-9055,11396,1083
-8785,11127,1119
-7695,10506,1130
-6568,9684,1540
-5464,9012,2214
-4777,8202,2949
-4610,7507,3559
-4279,7291,3660
-3711,7392,3458
-2990,7331,3361
-1985,7053,3525
-735,7054,3275
525,7418,2848
1358,7698,2717
1992,7925,2709
2382,8088,2996
2648,7861,3346
3165,7694,3523
3434,7460,3418
3718,6970,3630
4271,6684,4134
5046,6460,4528
5636,6261,4966
6157,6436,4916
6795,6942,4480
7360,7402,3818
7880,8371,3070
8063,9788,2027
7647,11194,1613
6413,12343,1374
5971,13688,793
6405,14986,470
6658,15470,641
7373,15698,653
8245,15768,340
9298,15236,-82
10518,15105,-963
11313,15894,-1980
11264,17443,-3230
10475,19720,-4649
9504,21878,-5665
9125,22935,-6398
9339,23315,-6400
9594,22665,-5841
9471,21323,-5378
9324,20299,-4938
9110,19864,-4673
8385,19641,-4505
7060,20012,-4302
4836,21078,-4491
3342,21953,-4936
2987,22548,-5292
2368,23272,-5298
817,23144,-4651
-940,22212,-3786
-2232,21434,-3080
-3664,21538,-2826
-4915,22572,-2993
-6077,23742,-3351
-7566,24550,-3354
-9068,24654,-3071
-10807,24533,-2946
-12830,24343,-2773
-14815,23719,-2425
-15602,23057,-2536
-14094,22216,-2978
-11196,20889,-3139
-8919,19730,-3029
-7910,18991,-2564
-7512,18478,-2202
-8247,18112,-1844
-9782,18112,-1806
-10364,17984,-2124
-9891,16925,-2220
-9121,15719,-2042
-8251,14493,-1605
-7661,13300,-968
-7115,12215,-341
-6457,11720,242
-5770,11666,407
-5443,11719,487
-5489,11616,455
-5460,11850,274
-5506,11845,213
-5406,11235,227
-4861,10214,617
-3915,9132,1074
-2755,8545,1223
-1657,8181,1341
-758,7962,1382
360,7982,1498
1456,8154,1544
2331,8303,1658
2801,8497,1750
2860,8597,1831
3056,8393,2057
3413,7743,2235
4252,7111,2506
5449,6976,2716
6468,7334,2761
6992,7594,2872
7055,7666,2880
7250,8070,3038
6832,8333,3444
5905,8765,3354
5361,9901,3301
4769,10793,3318
4216,11331,3179
4316,11780,2770
5192,12356,2313
5712,12801,2065
6216,13094,1778
6783,13239,1630
7189,13442,1486
7564,13901,1266
7564,14967,954
6577,15722,707
5844,16313,448
6212,16907,82
6934,17266,-191
7549,17202,-634
7994,17072,-1415
8444,17731,-2594
8289,19033,-4198
8005,20767,-5217
7468,21757,-5508
7429,22109,-5458
7239,22081,-5126
6541,21951,-4794
5356,21963,-4696
4154,21795,-4700
3526,21584,-4717
2880,21418,-4718
2208,21480,-4556
1482,21728,-4475
206,22499,-4503
-1172,23885,-4782
-3416,25053,-4899
-6089,25617,-4967
-7698,25490,-5066
-8210,25221,-5085
