x,y,z
-32768,19761,-6824
-32768,21905,-5540
-32641,22191,-5504
-32487,21707,-4427
-29073,20511,-2116
-24033,19111,66
-19386,17699,1562
-14908,16706,2066
-10650,15919,1961
-5970,14847,1832
-1602,13454,1645
1970,11854,1689
5242,9711,1818
8818,8030,2477
13588,6311,3647
18318,4904,4524
23035,4775,5778
26691,5057,6641
28811,5171,7770
29560,5304,8901
28943,5895,8726
26446,7495,6871
22457,9199,4949
18234,10351,3336
13747,12022,1242
7804,14964,-1366
-2157,16681,-3931
-16083,17804,-6607
-28843,20854,-8110
-32768,24178,-7587
-32768,24943,-7326
-32667,22936,-8263
-31475,20885,-5466
-26055,19359,-889
-21040,17058,1878
-16512,16364,3515
-11398,15668,3823
-6419,13859,3687
-1384,12422,3856
2970,10820,3476
6599,9161,3187
11413,7800,3103
16166,6223,3396
20393,4567,4394
24561,3520,5781
27851,3231,7023
29926,3005,8182
30539,3077,8775
29352,4555,8214
26220,6457,6070
22421,8539,3556
18519,10612,1898
13935,12920,25
7316,15756,-2585
-2491,17990,-5088
-14409,20173,-7593
-25840,23158,-9771
-32768,25140,-10883
-32768,25091,-10265
-32650,23627,-7397
-32325,20692,-4025
-27819,18722,146
-22584,17448,2778
-18133,17040,3896
-13090,16026,4360
-8406,14347,4251
-4056,12862,4236
301,11374,3807
3693,8925,3026
8028,6822,3189
13982,5258,3591
19361,3889,4494
24346,2783,5705
29527,2780,6354
32767,4634,6078
32767,6440,5234
32327,7650,3798
28315,8226,3296
22428,9035,2356
17732,10850,570
12736,12672,-1078
6077,14364,-2455
-1964,16223,-3881
-10501,18261,-5285
-19557,20413,-5977
-28562,21830,-5960
-32768,21875,-5128
-32768,21095,-2980
-32375,20273,-362
-28569,19291,2231
-22890,18394,4029
-18027,18021,4732
-13442,17294,4672
-9401,15679,4221
-5632,13649,3831
-1617,11735,3933
2941,9793,3955
8317,8694,3457
13569,7930,2864
17979,6712,2650
22147,5640,3249
25821,5094,4405
28470,4591,5582
30047,4457,6221
30719,5929,5715
28299,7725,4357
23703,8414,3744
18826,9606,3139
13907,11200,1806
8202,13071,-172
922,15232,-2118
-7974,17623,-4040
-17245,20234,-6165
-25261,22955,-7724
-31178,24059,-7479
-32768,23321,-5107
-31753,21472,-1619
-27797,19673,1559
-22910,18195,3631
-18598,17233,4701
-14331,16307,5076
-9954,15200,5027
-5607,14040,4821
-2109,12123,4327
548,10168,4142
4167,8627,3933
8681,6923,3661
13557,5210,3411
18538,4006,3466
23522,3154,4404
28373,2751,5705
31930,2808,6581
32767,3682,6968
32544,6125,6756
29433,8412,5396
23639,9722,3179
18160,11674,1616
12178,13363,-151
4239,15579,-3485
-6403,18665,-6863
-18188,22224,-9833
-28151,25435,-11288
-32768,26797,-9976
-32768,25246,-7827
-32299,21949,-4674
-27999,19333,-304
-22048,17645,2699
-17943,16626,4165
-13788,15923,4718
-9140,14842,4577
-4454,13334,4576
30,11304,4430
4329,9027,3926
8862,6874,3589
14145,5497,3700
19650,4163,4260
24585,3141,5334
28978,2970,6656
31368,3304,6719
31622,4137,5997
29078,5800,4558
24703,7698,2691
19964,9520,197
15840,11830,-854
11231,14169,-1531
5278,17478,-2884
-2325,20224,-4055
-10979,22463,-4517
-19476,23989,-4955
-26782,24675,-5346
-31631,25469,-5247
-32768,24404,-4461
-31453,21869,-3146
-28041,19951,-927
-23723,18511,1328
-19554,16951,2330
-15267,15342,3487
-9634,13753,5988
-3834,11864,7231
955,10088,5344
5371,8724,4781
9443,6648,4937
13482,4473,4495
18581,3111,4109
24211,2484,4095
28987,2495,4444
32175,2684,5405
32767,3820,6277
31862,5636,6127
27950,7417,4766
22620,9227,2978
17067,11432,982
9930,13977,-1538
343,16321,-4343
-10655,19262,-7126
-21016,22579,-8913
-29636,24431,-8767
-32768,24570,-7768
-32768,23274,-5547
-31432,21251,-2195
-25853,19614,1351
-20486,18741,3652
-16102,17754,5215
-11819,16264,5753
-7804,15026,5322
-3845,13929,4693
-605,12308,3565
1936,10451,2750
5624,7907,2601
10883,5327,2972
17096,4026,3956
22756,3388,5231
26856,2548,6949
29774,2357,8606
30886,2509,9801
30449,3243,9738
28535,5578,7640
25067,8051,4845
21271,10150,2291
16612,12035,-245
11055,14342,-3186
2962,16293,-6364
-7743,18830,-9585
-19286,22078,-12848
-30046,24610,-14124
-32768,25674,-12412
-32760,23581,-11177
-32692,20880,-7595
-32090,19575,-1678
-27289,18344,1507
-21966,18364,3458
-17558,17867,4165
-13247,16352,3871
-9368,14940,3269
-5990,13382,3329
-2991,11243,3600
133,8766,3594
4637,6434,3455
9677,4667,3074
15233,2919,3327
21968,1474,4294
29204,1830,5137
32767,2678,5721
32767,2932,6191
32691,3221,6345
32767,3349,6071
32163,3417,5264
27227,3885,3867
21309,5222,2284
16093,7358,317
9881,9784,-2016
1507,11868,-4344
-10021,14769,-6539
-23530,18892,-8887
-32768,22617,-10028
-32768,23767,-9937
-32603,24149,-7279
-32763,22941,-3136
-32762,21524,478
-30474,20774,3166
-24945,19693,4404
-19660,18293,3991
-14815,16918,2782
-10376,15087,1774
-5662,12895,2029
-908,10427,2656
3485,7998,3408
8590,5606,4091
14477,3538,4391
20548,2543,4547
25962,1732,4694
30724,513,5467
32767,-27,6371
32767,2895,6900
32719,4388,7297
31519,4683,6081
26027,6074,4249
20590,8381,2612
15872,10563,1066
10145,12788,-872
2423,15830,-3310
-7924,18913,-5826
-19282,22248,-7984
-28915,25122,-8721
-32768,24703,-8124
-32768,23489,-6148
-32682,22019,-3160
-31712,20017,75
-26941,18768,2950
-21840,17641,4871
-16795,16508,5975
-11434,15002,6105
-6450,13128,5866
-2219,11198,5523
1858,7966,4955
6225,5193,4476
11780,3895,4495
18791,2568,4671
25489,2457,4804
31424,3294,5086
32767,4010,5705
32752,4134,6071
32728,4435,6390
31845,5160,5361
26493,5991,3705
20932,7535,2207
16012,9720,349
10331,12182,-1779
2454,14371,-4200
-7781,16827,-6703
-18969,19656,-7802
-29582,21659,-7808
-32768,22458,-7477
-32768,21790,-6217
-32683,20701,-3375
-32546,19752,-184
-28621,19124,2348
-22511,18996,4296
-16889,18105,5107
-12368,16319,4014
-8790,14401,3050
-5120,12540,2502
-510,10205,2485
3971,7095,2485
8421,4468,2470
13972,3024,2896
20346,1646,3702
26626,664,4946
32076,867,6005
32767,2978,6036
32717,5513,5743
32742,7162,5317
31982,7284,4688
26141,7918,3260
20399,9140,1128
15542,10821,-1538
9078,12520,-3910
627,13836,-6108
-10119,16165,-8006
-22900,18279,-9118
-32768,19302,-9158
-32768,20721,-7998
-32609,19883,-4870
-32754,18971,-1742
-32768,17886,759
-31392,17240,2536
-25271,17478,3705
-19012,17344,4153
-14117,16794,3228
-9891,15985,1930
-6213,14321,1649
-2673,11633,1578
903,9286,1839
5178,6512,2285
10499,3973,2384
17123,2229,2859
24102,1730,3520
30675,2314,4445
32767,2922,5444
32767,3901,5876
32713,5482,6024
32767,5258,5437
31083,4727,4582
25589,4806,4107
20517,5792,3130
16112,7273,1982
11652,9006,771
5792,11343,-930
-1644,13827,-2810
-11401,15434,-5427
-22730,18106,-7887
-32483,20723,-8906
-32768,21446,-7810
-32630,21472,-4928
-32744,21034,-1283
-32637,20114,1974
-29356,19139,3985
-22917,19105,5434
-18525,18625,4398
-16010,17255,2198
-13341,15477,1236
-8902,13388,879
-3272,10964,1623
2244,8262,2618
6738,5338,3343
11940,3755,4004
19108,3511,4037
26623,3914,3491
32112,4452,3719
32767,4925,4969
32718,4888,5426
32743,4585,6720
32712,4433,5913
29783,4357,3733
24210,4360,2111
19530,4986,1407
15140,5998,803
10852,7639,-33
5941,9273,-1297
-720,11041,-3230
-9599,13426,-5311
-18818,16721,-6935
-28770,18238,-7228
-32768,18871,-5711
-32768,19620,-3914
-32670,20487,-2666
-32768,20728,-1031
-32723,20027,675
-30160,19467,1380
-24250,18649,2621
-18963,17371,3298
-14831,15393,2522
-10416,13612,2555
-5831,11117,3305
-1185,9148,4069
3559,7509,4189
8824,6171,3500
14359,5572,2643
19983,6047,1979
25468,6486,1837
30506,7060,2084
32767,8315,2684
32767,8413,4047
32213,7492,4811
28876,6940,4478
24400,6981,3778
20490,7698,3124
16438,8716,1816
11868,10856,-175
5502,12911,-2360
-2725,14633,-4103
-10669,16917,-5123
-19783,18042,-5979
-30209,18842,-5550
-32768,19650,-4104
-32740,20693,-1564
-32694,19777,-1628
-32744,17918,-258
-30029,17381,2595
-24721,16112,4049
-20523,15579,4871
-17003,14961,5078
-12906,13525,4591
-8111,11042,3357
-2126,9204,2748
4760,7874,2337
11496,6804,1496
17887,6006,1426
24115,5682,1788
29546,6139,1861
32767,6844,2314
32767,7156,3639
32705,6780,4596
32606,6780,5158
28961,6168,4404
23094,6426,3016
18001,7615,1669
12270,9390,25
5665,11160,-1587
-2401,13243,-3759
-11228,16400,-5871
-18599,19682,-7174
-27252,21411,-7306
-32768,21927,-5929
-32768,21723,-3937
-32660,20860,-1610
-32574,19862,649
-29080,18508,2731
-23054,17463,4830
-18151,16175,5511
-13379,14506,4659
-8454,13245,4117
-4415,11297,4009
-1068,9313,3728
4162,8192,3696
11340,6552,3674
18443,5283,4163
25500,4582,6212
31103,4434,8107
32767,4793,8822
32767,5177,8618
32697,4961,7038
30657,5233,4784
25776,5816,2827
21626,7273,836
18060,9254,-1134
14074,11158,-2533
9338,12761,-3753
3049,14242,-5609
-5545,15241,-7482
-15585,17598,-9512
-24613,21417,-10883
-32448,23114,-11192
-32768,22513,-9977
-32655,22283,-7218
-32746,21331,-4233
-32768,18650,-1915
-31523,17258,569
-26001,16500,2600
-19310,16105,3852
-14656,14198,2145
-9595,12519,1545
-4048,10115,2172
2583,7649,2253
9725,5585,2545
17425,3904,3960
24678,3030,5232
31425,3428,7003
32767,3573,8855
32731,3910,9518
32726,3620,9265
32767,3180,7914
31604,2496,5388
26950,2523,2925
22757,3930,728
18117,5799,-1132
12483,8055,-2437
5301,11177,-4357
-5042,14282,-7087
-17563,17696,-9830
-29019,21038,-10804
-32768,23405,-10629
-32768,24070,-9332
-32670,22860,-6870
-32768,20875,-4672
-32768,19191,-1710
-31989,18119,1246
-26989,17432,3090
-21212,16462,4015
-15116,15136,3637
-8804,13279,2396
-3087,10712,1812
3274,8332,2021
10570,6338,3356
16569,4629,5287
21560,3714,6963
27222,4297,8206
31469,4661,8188
32767,4551,7270
32767,4556,5847
32731,4680,4214
31261,4433,2774
27293,4307,1950
23727,5473,1081
19855,7138,-204
15342,9380,-1569
9105,11544,-3444
63,13398,-5228
-11315,15589,-6947
-23146,18836,-9010
-32768,22303,-10256
-32768,24246,-10222
-32599,25099,-8019
-32757,23948,-6541
-32768,21263,-4239
-32695,19733,197
-29812,17918,2465
-23686,16721,2785
-17406,15330,1974
-10755,13272,1272
-4557,10779,1349
581,7893,1281
6804,4790,1442
15222,2245,2516
23043,485,4093
29920,324,6783
32767,77,9457
32767,-151,11015
32698,-33,11088
32767,324,9463
32398,946,6952
28549,1439,4600
23982,3445,2149
20215,6368,-373
15778,9513,-2734
9756,12847,-5514
1081,15087,-8117
-11371,16963,-10343
-25838,19130,-11306
-32768,22073,-10901
-32768,23736,-10002
-32611,23079,-7590
-32768,20864,-3653
-32768,18809,646
-32448,17312,4605
-27321,16733,8663
-21017,16087,8565
-17685,13704,3394
-12673,11611,2482
-7492,8897,2466
-505,6862,2015
7029,4184,2211
13204,2917,2373
18609,2136,3232
25407,785,4419
32552,1098,5390
32767,1839,6600
32662,2055,8158
32749,1859,9001
32767,1641,7560
32084,1583,5090
27136,2539,2871
21039,3799,535
16012,5511,-1512
11523,7726,-3067
7011,9840,-3918
104,11550,-5405
-12562,13397,-9249
-29442,15902,-12043
-32768,19811,-10907
-32660,21442,-9268
-32663,21541,-9034
-32768,21355,-6467
-32768,20240,-2403
-32745,18345,1154
-30456,17425,3782
-25622,16504,3832
-21691,15217,2531
-16817,14006,1578
-10536,11293,396
-4481,7780,-280
1106,5297,-583
7792,3313,-318
16511,1193,258
25308,622,588
32756,1996,1540
32767,3234,3358
32653,3513,5419
32753,2911,7249
32767,2465,8219
32765,1232,7591
32106,-241,6457
27291,372,5243
21683,1785,3586
17264,4117,1564
12787,6901,-1267
5112,9044,-4711
-7400,10030,-7576
-21383,11350,-8587
-32768,13687,-8366
-32768,16270,-7264
-32580,19219,-4140
-32749,18432,-4007
-32768,16517,-3359
-32765,15887,1163
-32767,15087,5390
-31474,14949,6530
-26607,14477,5667
-21092,13144,4033
-16305,11014,2589
-11905,8674,1800
-6209,6568,968
1235,4262,679
9025,1955,419
17772,362,616
27468,-134,1495
32767,928,1923
32767,3190,2726
32661,4535,3737
32767,5469,4133
32767,5503,4325
32765,4112,3452
31753,3001,3432
26418,2742,3175
19829,3527,1691
13163,4372,380
6081,6945,-1330
-2622,9699,-3866
-14730,11139,-5811
-29905,12386,-6071
-32768,15457,-5115
-32665,17487,-3673
-32677,16870,-2981
-32768,15500,-1813
-32768,14346,1490
-32356,14308,5179
-27933,15026,7257
-22237,14883,7678
-18304,13357,6507
-14613,11874,4399
-9997,10096,2432
-3917,8076,780
3954,6313,-21
12811,4881,-25
21299,4276,889
27605,3019,2007
32633,3203,3619
32767,5220,5267
32693,7003,5063
32755,7840,3877
32701,6865,2821
29546,6194,2396
23373,6259,1466
18294,6498,208
13956,7952,-858
8719,9420,-1478
2365,10378,-1780
-5527,11889,-2943
-15843,14005,-4983
-28378,16182,-6256
-32768,17952,-6221
-32768,18705,-5712
-32654,18031,-4863
-32768,17045,-2710
-32629,16337,264
-29073,15655,2755
-22978,15803,4390
-18645,15847,4282
-16142,14890,3030
-13538,14080,2062
-8815,12971,1358
-2713,11526,725
3642,9635,-1
10808,7861,-351
18066,6768,1216
23628,5730,4852
28135,5755,8037
31085,6195,6394
32767,7819,4888
32767,7441,4236
31879,6995,3995
27604,7211,3483
23116,7659,1968
19138,9136,641
14248,10915,-1098
8679,12309,-2557
2227,13423,-3449
-6019,14657,-4086
-15419,16919,-5308
-26292,19668,-6735
-32768,21008,-6813
-32768,21135,-5694
-32630,19862,-4242
-32768,17836,-2345
-32713,16383,114
-29257,15105,2149
-22338,14548,3295
-16940,14115,3842
-12569,13005,3930
-8157,12201,3324
-4138,11165,2309
-310,9033,1805
4440,6670,1670
11080,5139,1773
18585,3477,2581
26547,2452,4246
32767,2864,6298
32767,3944,7186
32669,5187,7556
32758,6135,8588
32071,5419,6180
27812,5727,4111
22767,6633,2949
16993,6858,1262
10356,7908,-442
3225,9745,-2487
-5550,12481,-5117
-16049,17038,-7912
-26797,21176,-10118
-32768,23814,-10552
-32768,24588,-9587
-32651,24143,-7946
-32768,22796,-4779
-32768,20506,-1307
-31789,18792,1329
-27263,17769,2953
-22439,17058,2815
-17783,16039,1618
-12337,14265,888
-7148,11965,1099
-2684,9438,1981
2641,6905,2676
9099,4552,3560
16255,2852,4602
22277,1353,5394
27838,1512,6626
32767,3393,8281
32767,3674,7859
32680,3257,6969
32762,4162,6401
32196,4652,5016
27878,5405,3378
22530,7296,1759
17446,9264,47
11519,11025,-1806
3964,13248,-4280
-7028,15598,-7229
-20377,17880,-9163
-30975,20029,-8670
-32768,21162,-6567
-32718,20610,-4479
-32712,19873,-3085
-32768,19223,-925
-30730,18536,1940
-24891,17850,4141
-19859,17496,5491
-16034,17077,5048
-12957,16346,3279
-10092,15600,1727
-6822,14154,505
-3087,11785,-87
2125,9354,74
8576,7084,965
14708,5169,1907
21197,4005,4330
27426,3696,6447
31505,4332,7316
32767,5003,8524
32767,4719,8385
31545,4425,7876
27182,3936,7237
22235,4316,5855
17770,6324,3744
13254,9009,1498
8616,12236,-911
1719,15527,-4062
-7659,18649,-7635
-16886,21828,-10170
-24555,24270,-10813
-30965,25067,-10336
-32768,24459,-9025
-32768,23180,-6962
-32720,21446,-4588
-31848,19975,-2011
-26938,18757,-53
-21577,17629,797
-16797,16254,1619
-11506,14465,2261
-5857,12648,2658
-1080,10557,2893
3123,8799,3479
7367,7458,3964
12046,6123,4296
16569,4668,4430
20931,3848,5157
25590,3253,6730
29148,2970,8168
30717,3029,9054
31473,3753,9989
30183,4714,10007
26426,5921,8876
21717,7998,6751
16832,9773,3983
11616,12414,615
4120,15413,-3325
-6124,17975,-7621
-17109,22021,-11943
-26733,26540,-14488
-32677,28233,-14829
-32768,27224,-13670
-32663,25085,-10876
-30605,22417,-6866
-25265,20069,-2758
-20966,18279,-181
-17438,17267,1247
-14103,15915,2074
-10609,14186,2292
-6959,12404,2380
-2804,10034,2745
2110,7896,3399
7464,6321,4104
12991,5393,4784
18762,4362,5177
24317,3673,5860
29307,3393,7481
32074,3134,8555
32767,3101,9470
32141,3790,9879
29045,5240,8860
24609,6612,7000
20402,8833,4845
15520,11233,2044
8979,13574,-1703
370,16752,-5900
-10327,20082,-10016
-20966,23170,-12495
-29017,25058,-12892
-32768,25491,-12000
-32768,24222,-10510
-32598,22653,-8014
-29819,21145,-4855
-25079,19085,-1902
-21331,18254,634
-17508,17654,2191
-13882,16689,2692
-10204,15335,2386
-6234,14331,1648
-2626,13043,1207
1213,10683,1517
6340,7341,2609
12312,4741,5017
18128,2782,7519
22375,1133,9379
26367,503,11057
30058,101,12545
32362,-274,13277
32681,93,13130
30815,1780,11618
27249,3619,9109
23850,6012,6264
19785,8715,2963
14390,11899,-909
6189,14963,-5652
-6651,17962,-11208
-20603,22215,-16977
-31360,27573,-20116
-32768,29853,-19104
-32682,27395,-15531
-32719,24000,-10854
-32701,21385,-5737
-30394,19040,-1330
-26527,18050,1578
-22640,17436,3252
-18155,15904,3471
-13223,14025,2933
-8294,12460,2570
-3934,10845,2581
632,8424,2738
6699,5599,3080
13506,3744,3993
20271,2759,5590
26236,1773,7262
31206,841,9038
32767,543,10811
32767,532,12048
32726,1763,12658
31099,3106,11469
25562,4366,8322
20306,6703,5001
14272,9053,775
6543,11772,-3856
-3021,14646,-8393
-13846,18098,-12909
-23807,22193,-15595
-31461,25517,-16343
-32768,26558,-15503
-32727,25689,-12865
-32584,24453,-9298
-29996,22868,-5513
-26342,21235,-2190
-23327,19804,495
-19732,18363,1883
-15856,16438,2000
-11658,14852,2007
-7564,13582,1736
-4072,11930,1912
-171,9836,2405
4064,7386,2986
8255,4848,4115
12863,3151,5354
18247,1685,7113
23975,513,9166
29205,-28,10858
32637,-112,12498
32767,728,13394
32469,2003,11991
29432,3096,8893
24672,4553,5670
20078,6487,3171
14877,8389,536
9041,10245,-2532
2206,13024,-6042
-6109,17208,-9945
-15333,22079,-13640
-24042,26631,-15961
-30988,29477,-16881
-32768,29967,-15873
-32768,27960,-12877
-32345,24837,-8547
-29248,21933,-4020
-25460,19800,-150
-22294,18213,2394
-18537,16498,4129
-13602,14867,5171
-8510,13080,5053
-4381,10894,5069
-202,8795,5399
4953,6743,5619
11039,4924,6140
16967,3209,7317
22268,2941,8625
25907,2848,9220
28628,2872,9400
30156,3661,9113
29118,4511,7322
26992,6513,4472
23505,8519,2289
18865,9926,755
14135,11247,-861
9508,12881,-2662
3940,14806,-4730
-2457,17194,-7176
-9043,19785,-9003
-15103,22241,-9704
-20295,24013,-9090
-24425,25052,-8257
-27654,24761,-7109
-28884,23573,-5301
-27568,22399,-3177
-25088,20781,-762
-21950,19336,1084
-19369,18538,1898
-16801,17460,1967
-13833,15941,1934
-10098,13685,2045
-5250,11032,2445
87,8431,3820
6143,6273,5566
12500,4844,6834
17878,4114,7733
22564,4137,8123
26966,4481,8028
29990,4474,7303
31306,4279,6953
30606,4391,6671
28305,4986,5500
25585,6099,3980
22116,7273,2882
17496,8360,1394
11977,10006,-467
5268,12349,-3229
-3386,16023,-6930
-13058,20499,-10763
-22908,24328,-13276
-31124,26090,-13162
-32768,25239,-10879
-32742,22814,-7313
-32131,20349,-2810
-28163,18272,1024
-23932,17121,3444
-20554,16939,4739
-16991,16640,5021
-13905,15784,4182
-11011,14325,3399
-7527,12855,3059
-3277,10729,3052
1887,8404,3745
6749,6453,4376
11816,4670,5421
17213,3564,6730
21739,3008,7956
25485,2384,8937
29095,2646,9469
31400,3750,9291
31421,5364,7573
28920,7306,5165
24931,9113,4002
19985,10001,2616
14350,11459,354
7848,13447,-2435
-656,15621,-5819
-9990,18999,-9312
-18309,22955,-12113
-24931,25235,-13063
-29133,25486,-11792
-30632,24227,-8979
-29566,22054,-5144
-26239,20179,-1407
-22226,18504,1629
-19117,17684,3675
-16277,17099,4765
-13265,15787,4667
-10210,14107,4436
-7146,12822,4100
-3574,11738,3625
1390,10095,3541
6334,8387,3820
10668,7016,4411
14953,6482,5164
19294,6230,6080
22296,5766,6569
24642,5693,7240
26182,6081,7870
26104,6896,7390
24357,8079,5910
20628,8778,4209
16903,9414,2701
13094,10744,1080
8544,11860,-706
3479,12959,-2385
-1653,14768,-3698
-6614,16937,-4560
-11430,19070,-5218
-15722,20916,-5680
-19553,22579,-5777
-22862,23640,-5382
-25048,24054,-4996
-25673,24070,-4597
-25130,23213,-3592
-23477,21843,-1895
-20716,20205,-128
-18220,18639,813
-14736,17124,1461
-10944,15641,1963
-7511,13983,2209
-3520,12207,2745
888,10084,3571
5349,8314,4877
10262,6970,5854
15228,6115,6400
18982,5413,6336
21894,4932,6372
24485,5052,6739
26555,5834,6708
27069,7127,6113
24936,8922,4681
21367,10526,2930
17417,12051,1278
12438,13583,-457
6324,14847,-2479
-919,16658,-5210
-8537,19147,-7449
-15248,21333,-8584
-20418,22647,-8495
-23901,22747,-7077
-25753,22236,-4936
-25945,21572,-2560
-24304,20430,-450
-21406,19207,1243
-18550,18114,2706
-16098,17312,3551
-13440,16362,3748
-10403,14967,3804
-7377,13347,3664
-4085,11853,3601
230,10493,3800
4277,8897,4333
7899,7913,5049
12176,7102,5506
16719,6197,5304
20707,5470,4938
25094,5159,5198
28796,5269,5774
30521,5606,5838
30497,5791,5813
28280,6389,5663
24421,6787,5100
20312,7585,3966
15806,8159,2554
11024,9613,472
5400,11585,-2033
-2021,13983,-4808
-10387,17290,-7267
-18607,20450,-9092
-25849,22701,-9566
-31058,23624,-8866
-32768,23211,-7613
-32768,22021,-5155
-31172,20410,-1912
-27478,18971,909
-23718,17979,2859
-20333,17714,3648
-17086,17535,3427
-13703,16762,2707
-10258,15470,2167
-6473,14110,1809
-2315,12552,1897
1743,10694,2036
6054,8983,2181
11099,7970,3043
16123,7059,3944
20763,6018,4652
24949,5863,5120
27939,6154,5273
29041,5989,5537
29011,5871,5769
27700,6717,5513
