x,y,z
3050,-1788,4267
2163,-997,4075
678,-1164,3657
524,-1077,3295
1044,26,2894
1692,1195,2384
2531,2279,2136
2891,3560,1983
2424,4921,1610
1657,6331,637
717,7510,-298
-225,8295,-714
-509,9302,-560
-896,10101,-456
-1031,11001,-534
-616,13003,-579
-189,15247,-929
-786,17040,-1585
-1743,18701,-2368
-2200,20695,-3238
-2925,23147,-4458
-3464,26895,-6546
-4343,30306,-6875
-3636,32767,-8001
-4963,32767,-9420
-6717,32711,-10421
-8204,32767,-10915
-9696,32767,-11266
-10963,32766,-11315
-11085,32767,-10858
-10276,32767,-10200
-8638,32767,-9737
-7124,32767,-9172
-5887,32683,-8498
-4796,31102,-8013
-3746,28751,-7636
-2886,27329,-7448
-1904,26255,-7282
-1161,25080,-7124
-552,23784,-7002
102,22390,-6776
507,21158,-7098
63,19683,-7774
-921,17847,-6901
-1512,16102,-5400
-2084,13884,-3953
-2820,11586,-2686
-2906,9996,-1562
-2608,9108,-503
-2961,8351,-111
-3362,7542,237
-3107,6127,863
-2713,4363,1494
-2505,2293,2231
-1792,119,3214
-1239,-1932,4112
-971,-3483,4823
-629,-4524,5236
-197,-5099,5291
245,-5419,5744
724,-5669,6060
899,-6077,5887
1444,-5841,5513
2152,-5343,4859
2322,-5036,4057
2111,-4719,3600
1714,-4703,3593
1162,-4276,3341
854,-2985,2857
1060,-1241,2333
1088,226,1621
1050,1529,885
705,2867,557
227,4023,24
-248,4729,-487
-708,5258,-368
126,6487,117
519,8791,120
-853,11575,-209
-2191,14751,-596
-3508,17444,-1011
-5452,18481,-1159
-7281,18287,-852
-6555,18301,-366
-3293,19328,-726
-761,22559,-3153
213,25961,-3436
1848,31702,-5433
380,32767,-8771
-927,32735,-11489
-2979,32734,-13707
-5363,32767,-14144
-7081,32767,-13258
-7531,32766,-11584
-7000,32767,-9754
-6200,32767,-8215
-6409,32767,-7208
-6699,32767,-6971
-6185,32767,-6772
-5420,32697,-6614
-4449,31128,-6302
-3328,28440,-5913
-2360,26181,-5667
-1646,24042,-5477
-42,22407,-5362
1774,21579,-5389
2192,21004,-5274
1686,20475,-5111
1213,19965,-4921
697,19152,-4777
419,18066,-4613
-354,16938,-4459
-554,15618,-3943
118,14268,-3032
-279,12915,-2134
-1603,11062,-1211
-2544,9275,-342
-3085,7363,362
-3335,5490,1171
-3009,4053,2067
-2822,2549,2628
-2504,971,3442
-2189,-737,4060
-1263,-1920,4707
-360,-2665,5445
567,-3063,5628
1235,-3015,5442
1465,-2904,4918
1494,-2601,4242
1067,-2152,3692
739,-1537,3529
102,-1515,3431
-454,-2125,3305
-283,-2532,3098
113,-2285,2449
571,-1256,1963
1185,75,1609
1567,1184,1221
1584,2205,992
1412,3160,1213
1025,4002,1376
850,5109,1512
875,6602,1293
322,8420,835
-1420,9792,441
-2404,10726,260
-2409,11019,378
-1876,10900,1041
-207,11273,1490
648,12184,1193
182,13289,843
-408,14275,1198
-955,15298,1524
-1572,16991,1627
-2423,18926,1363
-3647,20222,1294
-2950,21112,963
-1752,20376,1681
1118,22482,646
47,22593,-788
124,24593,-1819
733,28428,-3625
355,32101,-5536
-1002,32767,-7265
-1564,32745,-8485
-1336,32746,-9167
-1426,32767,-8909
-2137,32767,-7934
-3080,32766,-6764
-4396,32767,-6101
-5564,32767,-5726
-6297,32767,-5431
-6441,32767,-5087
-6145,32767,-4572
-5229,32588,-3957
-3780,31036,-3412
-2765,29278,-3330
-2170,27846,-3470
-1825,26311,-3811
-1275,24953,-3875
-833,23962,-4092
-167,23499,-4640
688,23399,-5002
1348,22999,-5299
1402,22057,-5277
242,20384,-4692
-1544,18134,-3930
-2890,16127,-3334
-3242,14364,-2684
-2993,12404,-2057
-2631,10015,-1196
-2426,7858,-508
-2027,6119,-77
-1029,4442,57
175,2773,-271
1220,1250,-663
2815,-201,-651
4409,-1754,-411
5399,-3046,215
5262,-3878,1019
4814,-4326,1375
4604,-4344,1952
4234,-4182,2355
3136,-3710,2509
2072,-3246,2462
1757,-2746,2441
1683,-2374,2561
1734,-2108,2617
1523,-1268,2424
1269,-322,2313
1029,445,2190
978,1140,1997
1636,1824,1914
2376,2552,1570
2861,3639,1635
2886,4926,1694
2221,6260,1768
986,7667,1852
-275,8608,1647
-1195,9062,1699
-1655,9907,1999
-2356,11213,2265
-3065,12887,2022
-3332,14489,1828
-3114,15267,1869
-2324,15640,2020
-1891,16124,2164
-2722,17508,2316
-4238,19708,2154
-5911,22409,1559
-7373,24106,978
-7030,24976,74
-6067,24402,455
-2299,26263,600
-1051,27943,-358
-1350,29181,-671
-1917,30874,-1448
-2224,32604,-2669
-2559,32767,-3947
-2258,32748,-5147
-1155,32760,-6130
-388,32767,-7075
-239,32767,-7630
-592,32767,-7866
-1525,32767,-7742
-2891,32767,-7194
-3869,32767,-6621
-3967,32767,-5965
-3514,32002,-5170
-2455,29028,-4213
-1579,26278,-3335
-786,24541,-2855
-168,23564,-2564
140,23069,-2540
54,22578,-2607
-221,21964,-2650
-224,21059,-2645
-2,19995,-2795
-2,18788,-2905
-121,17440,-2890
-126,16048,-2875
-36,15052,-3000
-458,13857,-2693
-750,12244,-2066
-739,10512,-1147
-953,8375,-27
-1634,6483,949
-2090,5005,1829
-2239,3420,2591
-2314,1796,3175
-1832,119,3640
-830,-1340,4118
-162,-2432,4831
5,-3346,5569
329,-3559,5685
772,-3328,5355
1302,-2838,4654
1476,-2212,3866
1247,-1605,3320
1368,-1403,3252
1756,-1534,3456
2050,-1697,3684
1913,-1541,3823
1454,-1070,3955
707,-466,3978
-379,249,3832
-793,1219,3230
-436,1968,2767
450,2667,2601
1041,4006,2144
1097,5942,1816
1072,8259,1415
909,10604,681
-157,12473,262
-1847,13415,-244
-3182,13753,299
-3320,13313,1180
-2038,13431,1596
-1413,14587,1729
-1537,16221,1303
-1820,18730,259
-2328,21013,-746
-2633,22304,-1635
-2938,22505,-2021
-2259,22223,-1847
-632,22692,-2404
1052,24375,-2377
3203,27849,-3246
1465,29656,-4593
-214,30722,-5273
-115,32317,-5715
-417,32767,-6306
-2103,32762,-7021
-4137,32754,-7843
-5142,32767,-8559
-5489,32767,-8843
-6044,32767,-8720
-6203,32767,-8086
-5651,32767,-7058
-4204,32758,-6172
-2747,31337,-5256
-1639,27920,-4634
-791,25224,-4190
62,23419,-3787
841,22300,-3261
1177,21671,-2785
1314,21283,-2561
1058,20874,-2331
245,19763,-2038
-897,17896,-2034
-1856,15380,-2073
-2723,12564,-2359
-3350,10183,-1615
-2906,9522,33
-2291,9496,458
-1690,9905,656
-1164,10607,532
-1129,10582,175
-587,9683,1
-515,8511,261
-1028,6912,702
-1329,5303,1128
-1186,3769,1569
-511,2355,2061
518,973,2346
1449,-478,2663
1988,-1630,2829
2582,-2332,2690
2893,-2883,2588
2905,-3727,2483
3198,-4665,2772
3722,-5289,3357
4231,-5502,3868
4179,-5008,3660
3751,-3777,3147
2869,-2453,2837
1871,-1285,2350
1069,64,1747
383,1790,1177
-459,3265,629
-1002,4439,-212
-637,5955,-416
-297,7275,-411
222,8593,-698
406,10022,-646
-4,11664,-436
-1016,13485,-206
-2525,15112,29
-3835,16323,316
-4378,16190,931
-3801,16009,1428
-2565,16423,1121
-2585,17862,600
-3658,19784,176
-2923,22410,-901
-2541,24443,-1047
-398,28938,-2316
-611,31781,-4149
-1120,32767,-5593
-1617,32767,-6340
-2366,32745,-7001
-2947,32767,-7642
-3420,32767,-8036
-3894,32767,-8317
-4821,32767,-8484
-6013,32767,-8608
-6750,32767,-8525
-6396,32767,-8059
-5122,32767,-7391
-3686,32724,-6683
-2714,31015,-5952
-1864,27800,-5367
-1118,25399,-4993
-146,23663,-4684
851,22575,-4389
1565,21759,-4215
1823,21186,-4196
1941,20831,-4278
1836,20486,-4420
1470,19731,-4410
851,18202,-4241
85,16506,-3788
-324,14803,-3123
-786,13286,-2670
-1667,11964,-1911
-2311,11025,-792
-2545,10024,69
-2988,8591,574
-3320,6929,1095
-3140,5300,1690
-2845,3855,1900
-2817,2284,2212
-2458,619,2782
-1829,-1076,3463
-965,-2549,4197
-116,-3574,4730
738,-4195,5285
1162,-4710,5538
1370,-5109,5311
1754,-5057,5095
1906,-4851,4965
1827,-4663,4756
1564,-4231,4546
1079,-3440,4464
262,-2552,4230
-691,-1604,3879
-947,-761,3661
-426,-119,3563
152,318,3298
589,831,2782
1040,1513,2508
1348,2728,2521
698,4278,2120
218,6278,1486
273,8350,956
-380,9806,355
-1577,10611,156
-2487,10702,330
-2907,10516,878
-2489,10493,926
-902,11375,688
-434,13609,-32
-1266,16318,-1135
-2135,18902,-2161
-3208,20836,-3381
-3518,22755,-4385
-4219,24396,-5771
-3107,25221,-4597
-49,27684,-5300
636,29306,-6745
813,30976,-8122
1429,32562,-8763
1517,32767,-9146
203,32750,-9240
-2005,32759,-9497
-4365,32767,-9669
-6617,32767,-9859
-8084,32767,-9521
-8619,32767,-8740
-8370,32767,-7922
-7302,32767,-7263
-5857,32767,-6879
-4672,32767,-6835
-3596,32703,-6924
-2710,31469,-6962
-2130,29290,-6952
-1749,27323,-6887
-1553,25553,-6851
-1018,24019,-6748
-276,22481,-6862
155,20651,-6905
500,18881,-6448
670,17244,-5858
467,15583,-5113
-200,13477,-4308
-875,10937,-3226
-1233,8389,-2025
-1358,6027,-831
-1164,4114,324
-1025,2934,1227
-1418,2394,1678
-1749,1955,2040
-1501,1336,2313
-1017,427,2470
-332,-737,2658
524,-1758,3104
1085,-2640,3624
1155,-3421,3897
1022,-3969,4019
900,-4639,4150
806,-5372,4522
620,-5836,4963
62,-5480,4964
-549,-4733,4486
-836,-3806,3847
-708,-2721,2864
-153,-1821,1944
164,-1022,1541
264,-732,1390
963,-576,1628
1791,369,1708
1867,1968,1492
673,3708,1048
-1252,5548,548
-2966,6993,-5
-3845,7535,-558
-2944,7346,-677
-1005,8053,-695
277,10162,-585
100,12773,-886
-1377,14995,-1469
-2065,17499,-2365
-2084,20079,-3254
-2581,23629,-4982
-4037,26788,-4036
-3980,31422,-5158
-5512,32767,-7325
-4625,32767,-8485
-2247,32737,-9233
-685,32767,-9949
-831,32767,-10328
-2375,32766,-11061
-4312,32767,-11673
-5815,32767,-11797
-6864,32767,-11387
-7667,32767,-10691
-7527,32767,-9624
-6250,32767,-8688
-4607,32767,-8276
-2864,31873,-8043
-1471,29364,-7688
-478,27223,-7353
151,25274,-7083
590,23371,-6801
1216,21638,-6490
1799,20363,-6050
2251,19755,-5727
2058,19418,-5481
1396,19117,-5402
614,18997,-5656
10,18494,-5976
-606,16642,-5867
-1249,13677,-5231
-1589,10337,-4301
-1801,6995,-3172
-1619,3901,-1417
-812,1279,604
-174,-346,1669
213,-1420,2564
173,-2659,3281
-259,-3891,3836
-250,-4570,4771
107,-5107,5506
261,-5350,5719
39,-5296,5733
-159,-5079,5886
-133,-4893,5624
-150,-4620,5385
-188,-4235,5192
-224,-4126,5359
-698,-4215,5561
-1570,-4161,5794
-2136,-3892,5969
-2276,-3439,5861
-1878,-2458,5470
-1120,-1033,4762
-684,472,3984
-718,1894,2873
-1338,3191,1621
-1749,4095,700
-1306,5148,-316
-679,6540,-943
-159,8159,-1663
645,10094,-2864
1254,11886,-4188
1808,13696,-5303
2254,15575,-5526
1474,16826,-5531
481,18754,-5376
-426,21110,-5794
-285,24968,-7694
-1746,27523,-7683
40,30679,-7992
-107,31271,-9069
-414,32224,-8753
-785,32767,-8412
-858,32767,-8548
-1317,32753,-8850
-2741,32767,-9580
-4605,32767,-10210
-6154,32767,-10403
-7174,32767,-10265
-7976,32767,-9615
-8124,32767,-8734
-7577,32767,-7824
-6476,32767,-7081
-5154,32168,-6421
-3796,29245,-6227
-2478,26443,-6025
-1255,24417,-5838
-215,22792,-5631
528,21586,-5498
1023,20534,-5178
1378,19305,-4768
1648,18031,-4379
1311,16884,-4026
387,15397,-3402
-647,13396,-2749
-1455,11106,-2064
-1820,9098,-1647
-1670,7306,-1215
-904,5927,-237
-378,5299,897
-210,5041,1640
-203,4610,2020
-346,4250,2223
-760,3478,2498
-1111,2208,2802
-1086,588,3291
-989,-985,4043
-721,-2036,4636
-489,-3011,4818
-134,-3839,4901
484,-4296,5029
1169,-4488,5001
1707,-4310,4716
1922,-3699,4422
1852,-3458,4507
1593,-3503,4617
1178,-3050,4441
638,-2018,3974
405,-680,3270
132,635,2474
42,2042,1812
-259,3158,1159
-288,4198,153
145,5302,-580
1230,6080,-825
2490,6881,-891
2494,8131,-1206
1453,10176,-1880
292,13294,-2728
-1224,15993,-3510
-1972,18576,-4298
-1960,21005,-4644
-1705,23064,-4657
-776,26166,-4893
-1553,29881,-6221
-1657,32479,-5722
-2184,32767,-6692
-3324,32733,-7558
-3611,32755,-7752
-4040,32767,-7707
-5039,32767,-7517
-6176,32767,-7239
-7305,32767,-7291
-8245,32767,-7694
-8203,32767,-7743
-7519,32767,-7478
-6332,32767,-7021
-4617,32603,-6455
-3062,30618,-5915
-1750,27471,-5307
-458,25160,-4663
593,23917,-4216
905,23497,-4177
690,23274,-4394
424,22649,-4494
413,21386,-4366
658,19456,-4038
916,17432,-3568
1160,15499,-2742
1270,13906,-1736
791,12513,-815
412,11046,94
330,9675,887
-498,8653,1416
-1200,7750,1924
-1356,6598,2291
-1384,5212,2647
-1424,3767,3017
-1280,2441,3620
-1038,1348,4443
-1035,713,4681
-400,-25,4856
305,-857,5033
496,-1643,5103
551,-2524,5122
688,-3241,5039
567,-3871,5018
529,-4354,4970
1143,-4139,4802
1582,-3741,4789
1459,-3392,4576
1193,-3104,4327
1077,-2661,3859
1157,-2005,3449
1100,-907,3102
893,117,2520
946,773,2295
1116,1126,2426
951,2046,2534
638,3846,2458
114,6102,1849
-865,8171,1053
-2059,9614,313
-3385,10626,-241
-3618,10546,-5
-1225,10666,686
959,12393,541
126,15008,-229
-1202,17191,-999
-2623,18872,-1628
-4234,19277,-2099
-4173,18831,-2006
-2084,18819,-1883
-53,21303,-2834
-204,24655,-4941
767,28925,-5090
2232,32767,-7475
1334,32767,-8756
-1211,32694,-9547
-3935,32767,-9808
-5734,32767,-9613
-6949,32766,-9091
-7616,32767,-8623
-7636,32767,-8171
-7675,32767,-7798
-7284,32767,-7481
-5930,32767,-6839
-4248,32626,-6149
-3032,30529,-5441
-1826,27423,-4822
-815,25362,-4415
-15,24428,-4485
784,24001,-4803
1426,23686,-5138
1563,23292,-5372
1785,22879,-5919
2489,22540,-6710
2607,21447,-6542
1724,19305,-5412
289,16666,-4257
-759,14221,-2819
-1965,12265,-1563
-3030,10533,-606
-3639,9015,193
-3689,7788,853
-3085,6950,1507
-2441,6309,1760
-2156,5676,1948
-2143,4739,2213
-2162,3399,2503
-1863,1769,2953
-994,93,3754
-176,-1446,4526
236,-2759,4930
576,-3660,5121
847,-3823,4966
797,-3537,4444
634,-3219,3943
1139,-3055,3584
2296,-2755,3514
2999,-2336,3635
2746,-1991,3610
1787,-1549,3429
737,-987,3207
-70,-383,2965
-788,4,2581
-1005,170,2321
-719,399,2169
-524,569,1852
-11,1347,1237
768,2978,916
894,5010,233
382,7082,-769
-267,9178,-1698
-878,10721,-2121
-1331,12344,-2108
-2211,14799,-1906
-3496,17169,-1889
-4361,18741,-1862
-4291,19902,-2274
-3703,20600,-2543
-3108,20810,-2689
-2437,22152,-2979
-1638,25370,-3750
-3259,28502,-4328
-2126,32645,-4827
-2023,32767,-7398
-1778,32704,-8637
-1917,32756,-8948
-2928,32767,-8781
-3865,32766,-8431
-4751,32767,-8384
-5645,32767,-8671
-6052,32767,-8781
-5526,32767,-9017
-4431,32767,-9110
-3090,32767,-8788
-1945,32681,-8291
-963,30803,-7572
8,27633,-7032
1030,25081,-6352
2001,23448,-6014
2687,22389,-5784
2931,21633,-5628
2719,20895,-5239
1845,19810,-4905
1059,18119,-4505
677,15916,-3791
385,13312,-2997
190,10766,-2106
60,8487,-993
-71,6734,19
-152,5579,803
-161,4927,1519
-310,4554,2127
-437,4120,2590
-718,3191,2833
-1137,1858,3215
-1258,292,3765
-1295,-1322,4567
-1123,-2508,5250
-871,-3415,5300
-776,-3993,5053
-344,-4313,4578
579,-4677,4219
1604,-4897,4281
2214,-4901,4440
1917,-4917,4605
1354,-4821,4796
741,-4305,4607
-128,-3686,4062
-655,-2693,3459
-344,-1549,2980
205,-330,2422
3,1364,1661
-673,3491,565
-697,5315,-812
141,6862,-1861
484,7637,-2246
262,7673,-2168
315,7890,-2041
1111,8994,-2038
1606,10976,-2030
935,13506,-2352
40,16186,-2699
-1413,19215,-3286
-2063,22669,-3327
-2235,26137,-3919
-2934,29718,-6147
-2894,32079,-4838
-3312,32767,-5980
-4774,32750,-6777
-4428,32746,-6345
-4568,32767,-6404
-4893,32767,-6376
-4916,32766,-6534
-5402,32767,-7363
-5905,32767,-8032
-6112,32767,-8371
-5772,32767,-8556
-4937,32767,-8653
-3937,32767,-8484
-2700,32767,-7850
-1778,32166,-7259
-1098,29616,-6726
-433,26917,-6194
388,24711,-5659
887,22975,-5276
970,21602,-4833
917,20789,-4343
696,20300,-3942
438,19547,-3642
74,18244,-3166
-662,16618,-2449
-1298,14648,-1677
-1466,12389,-1015
-1657,10505,-482
-1426,8780,164
-985,7329,812
-748,6440,1177
-478,5806,1397
-536,5232,1394
-888,4178,1377
-1069,2470,1825
-685,720,2743
161,-612,3566
880,-1670,4230
1395,-2415,4705
2041,-2915,5042
2394,-3056,4957
2133,-2996,4596
1665,-2993,4178
1360,-3129,3887
1436,-3477,3635
2010,-3859,3122
2948,-3738,3035
3496,-3438,3083
3516,-2993,3015
3361,-2073,2747
3021,-679,2103
2648,1026,1570
1574,2317,1445
199,3083,1408
-640,4069,1456
-935,5006,1563
-725,5978,1402
-585,7263,1335
-895,8788,961
-1852,10881,41
-2674,12410,-648
-2576,13282,-1143
-1552,14479,-1167
-409,16210,-1322
-346,18575,-1789
-1003,21420,-2518
-1743,23277,-3303
-1916,23563,-3695
-1789,23507,-3556
-1109,24935,-3993
-1913,27202,-3568
-1367,31555,-4538
-2167,32767,-7061
-2247,32767,-8383
-2976,32736,-9253
-4374,32767,-9413
-5677,32767,-8958
-6902,32766,-8277
-7583,32767,-7782
-7796,32767,-7220
-8160,32767,-6922
-8003,32767,-6718
-6698,32767,-6540
-4990,32284,-6143
-3544,29503,-5551
-2101,26379,-5046
-535,24090,-4604
788,22321,-4229
1259,21028,-3936
1012,20004,-3816
446,19165,-3622
29,18089,-3503
20,16515,-3374
283,14928,-2930
513,13335,-2801
1046,11984,-2559
1602,10990,-1876
1075,9869,-497
165,8493,922
-412,7213,2027
-594,6407,2584
-852,5979,2923
-1581,5571,3015
-2412,4607,3096
-2724,3134,3510
-2516,1462,3992
-2025,-38,4804
-1289,-1210,5742
-754,-1985,6260
-594,-2049,6288
-541,-1856,5801
-792,-1917,5284
-871,-2522,5054
-166,-3260,5079
651,-3255,4795
902,-2907,4509
1047,-2619,4190
1471,-2232,3569
2118,-1831,3108
2423,-1435,2678
1876,-1028,2480
1019,-724,2377
238,17,2207
-249,1234,2086
-37,2358,1694
500,3571,876
695,5105,-11
179,6697,-450
-375,8048,-783
-450,9617,-1059
-466,11570,-1690
-318,13558,-2132
-468,14826,-2390
-1081,15345,-2729
-288,16078,-2570
1278,18143,-2995
3037,22830,-4903
1495,27477,-6563
2875,32379,-6505
1681,32767,-8826
-1012,32697,-10057
-2626,32748,-10594
-3878,32767,-10890
-4915,32766,-11028
-6360,32766,-10840
-7848,32767,-10300
-8500,32767,-9301
-8487,32767,-8504
-7742,32767,-7946
-6288,32767,-7408
-4270,32658,-7018
-2265,30393,-6596
-186,26847,-6254
1987,24427,-6004
3658,23055,-5715
4438,22150,-5551
4304,21544,-5525
4126,20920,-5549
3920,19941,-5427
3434,18384,-4835
2512,16398,-3875
1706,13871,-2648
980,11423,-1226
676,9115,430
316,7172,1341
-486,5936,1952
-498,5176,2670
-352,4811,2932
-761,4497,2448
-896,3814,1926
-837,2516,1932
-681,806,2553
-465,-690,3283
-195,-1846,4056
255,-2585,4780
492,-2760,5054
300,-2518,4829
-340,-2020,4306
-1090,-1461,3789
-1297,-1191,3624
-1077,-1067,3527
-562,-810,3434
-165,-781,3540
-350,-692,3573
-394,-245,3642
-30,168,3453
206,882,3033
175,1890,2543
18,2935,1973
-38,4044,1248
303,5310,551
1219,6192,68
1886,6505,312
2089,6355,691
2024,6052,1147
2109,6479,1497
1872,7981,1944
147,10573,1747
-1964,13520,798
-3161,15959,-16
-4066,17323,-508
-3620,16955,-386
-1986,16273,-152
-395,16209,349
425,17817,871
-411,20993,710
-1486,24670,-291
-3407,27623,-1801
-2636,31203,-2425
-2232,32767,-4522
-1848,32767,-5478
-1422,32728,-5644
-2137,32767,-6185
-3423,32767,-7087
-5012,32766,-8128
-6219,32767,-9135
-6688,32767,-9479
-6555,32767,-9342
-5888,32767,-8913
-4453,32767,-8307
-3017,32767,-7362
-1780,31734,-6538
-612,28967,-5841
554,26534,-5571
1571,24861,-5312
2391,23618,-5087
2811,22674,-5059
3056,21908,-4961
3158,21142,-4800
2928,20562,-4935
2392,19805,-4991
1905,18457,-4839
1484,16677,-4492
549,14843,-3817
-896,12748,-3078
-2199,10226,-2383
-2744,7534,-1424
-2720,5193,-452
-2259,3138,449
-1781,1229,1277
-1314,-188,2153
-874,-1497,2777
-157,-2664,3343
880,-3279,3924
1538,-3637,4265
1490,-3770,4402
1277,-3699,4470
1323,-3631,4118
1624,-3445,3577
1732,-2885,3314
1469,-2347,3038
1490,-2120,2779
2023,-2358,2871
2287,-2907,3261
2187,-3314,3615
2101,-3037,3941
2208,-2219,4075
1973,-954,3763
1108,585,3141
53,2244,2205
-860,4017,1126
-602,5698,434
176,6938,443
435,7836,664
244,9256,778
-992,11621,254
-2592,14309,-695
-3765,16590,-1694
-4851,18061,-2353
-4905,19601,-2292
-4081,20888,-1758
-3548,23086,-2447
-3557,26745,-4124
-2839,30963,-6665
-3482,32767,-6917
-2238,32767,-7787
-2981,32742,-8669
-2979,32765,-8299
-2942,32767,-7729
-3840,32767,-7539
-4845,32767,-7675
-5598,32767,-7716
-5855,32767,-7781
-5575,32767,-7776
-4373,32767,-7394
-2793,32547,-6867
-1455,30563,-6198
-648,28310,-5714
-58,26660,-5504
703,25162,-5188
1196,23952,-5035
1488,23048,-4968
1569,22467,-4933
1259,22157,-4894
811,21766,-4724
600,20885,-4429
346,19326,-3753
-192,17321,-2845
-1002,15153,-2264
-1486,12884,-1482
-1741,10770,-700
-2077,9432,312
-2140,8490,840
-2096,7526,1004
-2146,6512,1190
-2145,4995,1446
-1874,3047,1791
-1432,821,2338
-920,-1275,3050
101,-2830,3746
1106,-3816,4389
1509,-4156,4489
1711,-4419,4176
1791,-4605,4047
1663,-4529,3937
1907,-4337,3928
1870,-3982,3685
1631,-3572,3386
1615,-3174,3177
1343,-2946,3363
998,-2806,3616
467,-2501,3756
1,-1865,3749
-288,-967,3486
-326,-120,2996
-159,1106,2316
43,2641,1590
112,4161,817
-359,5799,98
-786,7649,-400
-1464,9382,-865
-2044,11232,-1354
-2049,13463,-1959
-2055,15667,-3015
-1373,17594,-3581
-571,19354,-3532
92,21810,-3659
-15,25187,-3825
-599,29385,-4391
-1250,32676,-6210
-2239,32767,-5420
-2812,32737,-7294
-4608,32761,-9435
-4761,32767,-10336
-4492,32767,-10185
-4310,32767,-9249
-4262,32767,-8222
-4544,32767,-7377
-4589,32767,-7107
-4046,32767,-7234
-2845,32739,-7340
-1272,31282,-7083
268,28497,-6708
1613,26734,-6416
2834,25769,-6215
3796,25079,-6096
